SITE_SOURCE_ID;SITE_NAME;WEB_IMAGES;IMAGE_COUNT;SOURCE_PDFS
drive-4dcd78a03f94;Here Sorot Entapa Cave;/iiif/manifests/sites/drive-4dcd78a03f94.json;3;HereSorotEntapaCave_Kisar.pdf
drive-82cdad33d237;Jerimalai Cave;/iiif/manifests/sites/drive-82cdad33d237.json;1;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | LeangSarru_Pleistocene.pdf | Early modern human migration into Sulawesi and Island adaptation in Wallacea.pdf
drive-ce39630004cf;Leang Sakapao I;/iiif/manifests/sites/drive-ce39630004cf.json;3;Brumm_MoviusLine_Paleolithic.pdf | Indonesian_LithicProduction.pdf | crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf
drive-6cb505d212b5;Leang Tedongnge. The;;0;Animal motifs on rock art in Papua and West Papua.pdf
drive-d9aff710c06a;Leta Leta Cave;/iiif/manifests/sites/drive-d9aff710c06a.json;3;MortuaryPatternsSEAsia.pdf | BurialJarTradition.pdf | Terminal Pleistoceneand Holocene Population Historyof Java_SongKeplek.pdf
drive-17614f49d641;Sampoeng Cave;/iiif/manifests/sites/drive-17614f49d641.json;1;Bomo-Teleng_StoneAdzeWorkshop.pdf | First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | HumanOccupEKal.pdf
drive-ad1648a08193;Sangiran Early Man;;0;
drive-d6b5b5cefb4e;Semedo;;0;
drive-d077ebcc8d55;Gua Dayak;;0;
drive-6bd2b4d26004;Gua Kecil;/iiif/manifests/sites/drive-6bd2b4d26004.json;2;WajakSkulls.pdf | CultureHistoryToaleanSSul.pdf | HomininDiversity_WestIndonesia.pdf
drive-828796996c52;Gua Masri II Cave;/iiif/manifests/sites/drive-828796996c52.json;3;News_Using_the_length_of_the_2nd_to_4th_digit_rati.pdf | BorneoRockArt.pdf | EKalimantan_CavesMesolithicBurials.pdf
drive-5d41675b9254;Leang Lampoa;;0;CultureHistoryToaleanSSul.pdf | Heereken_StoneAgeofIndonesia.pdf | Obsidian_SEAsia.pdf
drive-8f06975f3246;Liang Susu;/iiif/manifests/sites/drive-8f06975f3246.json;3;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf | BukitBangkai_Mesolithic.pdf
drive-ac537663773b;Paleolithic Cave;;0;A Companion to Rock Art (Jo McDonald, Peter Veth) (z-lib.org).pdf | 126000089.pdf | Encyclopedia of Human Evolution and Prehistory (Eric Delson, Ian Tattersall, John Van Couvering etc.) (z-lib.org).pdf
drive-b4d1618219fe;Burung Cave;/iiif/manifests/sites/drive-b4d1618219fe.json;3;Heereken_StoneAgeofIndonesia.pdf | UluLeang_Maros.pdf | arch_0044-8613_1976_num_11_1_1271.pdf
drive-2b9ef76ed957;Goa Gajah;/iiif/manifests/sites/drive-2b9ef76ed957.json;1;70-140-1-SM.pdf | Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf | WaterRiceEarlyJavaBali.pdf
drive-724cb22b7368;Gua Harimau. The;;0;The-Excavation-of-Gua-Harimau-s-Western-Gallery--A-Contribution-_2023_L-Anth.pdf | HomininDiversity_WestIndonesia.pdf | Painted Sites, Sacred Sites_NHT.pdf
drive-ae948b55aa35;Gua Mentanduno;/iiif/manifests/sites/drive-ae948b55aa35.json;2;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-17be9d5deb31;Gua Sedepan;/iiif/manifests/sites/drive-17be9d5deb31.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-4729ca6f1a06;Gua Thamrin;/iiif/manifests/sites/drive-4729ca6f1a06.json;1;map-of-sangkulirang-cave.pdf
drive-b55dc42c746f;Leang Buidane. The;/iiif/manifests/sites/drive-b55dc42c746f.json;3;BronzeArt_Bali.pdf | BurialJarTradition.pdf | Terminal Pleistoceneand Holocene Population Historyof Java_SongKeplek.pdf
drive-ec7d37b63eb6;Leang Sarru. The;/iiif/manifests/sites/drive-ec7d37b63eb6.json;1;LeangSarruRockshelter_Talaud.pdf | LeangSarru_Occup.pdf | LeangSarru_Pleistocene.pdf
drive-56c85226845a;Leang Tuwo Mane;/iiif/manifests/sites/drive-56c85226845a.json;1;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | Mansiri_Sulawesi_Lapita.pdf | Obsidian_SEAsia.pdf
drive-869b649ea8ee;Lhoong Pigip Cave;/iiif/manifests/sites/drive-869b649ea8ee.json;3;AcehCaves.pdf
drive-e2e3b42c552f;Liang Bua Homo;;0;Human_evolution_in_Sunda_and_Sahul_and_the_continu 2.pdf | Human_evolution_in_Sunda_and_Sahul_and_the_continu.pdf | The_Magnetostratigraphy_and_the_Age_of_Soa_Basin_.pdf
drive-cbd8bd24d2bf;Liang Panas;/iiif/manifests/sites/drive-cbd8bd24d2bf.json;2;Glover_TimorSites.pdf | Heereken_StoneAgeofIndonesia.pdf | Rote_Sawu_HumanOccup.pdf
drive-b8a0a9ccc0dc;Painted Cave;/iiif/manifests/sites/drive-b8a0a9ccc0dc.json;1;Painted Sites, Sacred Sites_NHT.pdf | StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-4b77ea8a14c0;Pawon Cave;/iiif/manifests/sites/drive-4b77ea8a14c0.json;2;HomininDiversity_WestIndonesia.pdf | Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf
drive-afc26a507e24;Sampung Cave;;0;StoneAge.pdf | Heereken_StoneAgeofIndonesia.pdf
drive-60d119c4d5e9;Arca Cave;/iiif/manifests/sites/drive-60d119c4d5e9.json;1;GuaArca_kangean_Java.pdf
drive-49534c05a918;Gua Balang Metti;/iiif/manifests/sites/drive-49534c05a918.json;2;Pattuku_BalangMettiCave_Sulawesi.pdf | Balang Metti SiteLate Toalean Technology.pdf
drive-2e0e09d75155;Gua Debu;;0;Hoabinh Culture.pdf | ERA_BARU_DALAM_KEMITRAAN_PENGELOLAAN_CAGAR_BUDAYA_.pdf
drive-c13b662fff1c;Gua Madu;;0;Hoabinh Culture.pdf | First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf
drive-4295224c16ae;Gua Panganreang Tudea;;0;Butta Toa.pdf
drive-89e125f71b02;Gua Siti Nafisah. Source;/iiif/manifests/sites/drive-89e125f71b02.json;3;spiceislands.pdf | Moluccas_BoneShells.pdf | NMoluccasResearch.pdf
drive-9998b43965f1;Gua Solo Oti;/iiif/manifests/sites/drive-9998b43965f1.json;3;580-Article Text-1359-2-10-20190711.pdf
drive-d45179e3eb35;Gua Tenkgorak;/iiif/manifests/sites/drive-d45179e3eb35.json;3;88724-2.pdf | OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf | The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf
drive-c89206558849;Gua Uattamdi;/iiif/manifests/sites/drive-c89206558849.json;1;NorthMaluku_PleistoceneHolocene_Caves.pdf | DiasporaMelanesiaNusantara.pdf | StoneIndustriesSEAsia.pdf
drive-bfc3aaf01aa9;Leang Bulu Tengngae;;0;
drive-125e6cac3a73;Leang Burung I;/iiif/manifests/sites/drive-125e6cac3a73.json;2;Toalean_SSul.pdf | Indonesian_LithicProduction.pdf | crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf
drive-187695db08d1;Leang Cadang;/iiif/manifests/sites/drive-187695db08d1.json;1;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | SongKeplek_Java_Holocene.pdf
drive-020df4c4abef;Leang Pamelakkang Tedong;;0;The_Mapping_Out_of_Maros-Pangkep_Karst_Forest_as_a.pdf
drive-b27963483a31;Leang Pappanaungang;;0;Laporan_Karst_Lengkap1.pdf
drive-51d2670001b3;Gua Anawai;/iiif/manifests/sites/drive-51d2670001b3.json;3;Butta Toa.pdf | RAPPORTSULAWESI-2014-OK.pdf
drive-725815357c99;Gua Batu Adji;/iiif/manifests/sites/drive-725815357c99.json;2;Indonesian_LithicProduction.pdf | crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf
drive-6ba31c10e3f8;Gua Batu T;;0;
drive-1553952cbed2;Gua Berak;/iiif/manifests/sites/drive-1553952cbed2.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-630c46a54072;Gua Gelok;;0;
drive-6085bd4db277;Gua Ilas Kenceng;;0;
drive-b778d51c7308;Gua Karst Maros;;0;
drive-8a09de49f697;Gua Ke;/iiif/manifests/sites/drive-8a09de49f697.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-dc54f84ed63f;Gua Kepulauan Kei Kecil;;0;594-Article Text-1601-1-10-20220304.pdf | Artikel-BOATS-OF-INDONESIA.pdf | NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-11bd2e8d6922;Gua Lampetia Certainly;;0;BurialJarTradition.pdf | Terminal Pleistoceneand Holocene Population Historyof Java_SongKeplek.pdf | Traditions_of_Jars_as_Mortuary_Containers_in_the_I-2.pdf
drive-6b88d5029636;Gua Nempong;;0;Bioarchaeology of Southeast Asia (Marc Oxenham, Nancy Tayles) (z-lib.org).pdf | MoluccasHumanRem.pdf | The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf
drive-90beec1bb20d;Gua Pindi;/iiif/manifests/sites/drive-90beec1bb20d.json;2;Borneo_Menyingkap_gua_prasejarah.pdf
drive-071842b52d51;Gua Se;/iiif/manifests/sites/drive-071842b52d51.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-cca935a14577;Gua Teng;/iiif/manifests/sites/drive-cca935a14577.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-d4f73fa12b33;Gua Toe;;0;2020KaharudinetalIndoCaves.pdf | ListCavesRockshelters.pdf | NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-35d4d04a284c;Gua Ujan;/iiif/manifests/sites/drive-35d4d04a284c.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-eae26f635d1d;Gua Wa Bose;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-d54a30c4dc3b;Gua Yadumblu;/iiif/manifests/sites/drive-d54a30c4dc3b.json;3;7. Jurnal Papua Vol 4 No 2 Nov 2012.pdf
drive-c49e25bd1b9d;Karim Cave;;0;Uncovering the chemistry of color change in rock art in Leang Tedongnge.pdf
drive-e423bbeb9a3f;Leang Arandangana;;0;DevelopmentofmarineandterrestrialresourceuseintheTalaudIslands.pdf | archaeologysulawesi.pdf
drive-04f2598ef248;Leang Karampuang;;0;820-Article Text-3790-2-10-20240708.pdf | sciadv.ady9493_sm.pdf
drive-7ef0f05ec890;Leang Lambatorang;/iiif/manifests/sites/drive-7ef0f05ec890.json;1;SSulawesiHolocene_Bulbeck.pdf | ToaleanSSulawesi.pdf
drive-dfbb1444f580;Leang Sarru. These;/iiif/manifests/sites/drive-dfbb1444f580.json;3;1-s2.0-S2352409X25000525-main.pdf | LeangSarruRockshelter_Talaud.pdf | LeangSarru_Occup.pdf
drive-56f5eda15e4a;Leang Tjadang;/iiif/manifests/sites/drive-56f5eda15e4a.json;2;Bioarchaeology of Southeast Asia (Marc Oxenham, Nancy Tayles) (z-lib.org).pdf | Heereken_StoneAgeofIndonesia.pdf | SongKeplek_Java_Holocene.pdf
drive-f4395b500f35;Leang Tomatoa Kacicang;/iiif/manifests/sites/drive-f4395b500f35.json;3;SSulawesiHolocene_Bulbeck.pdf | Butta Toa.pdf
drive-aa0bba4481fe;Liang Bua Faunal Remains;;0;Sailing the deep blue sea The rock art of Wetang Island Maluku Barat Daya Indonesia (1).pdf | Sailing the deep blue sea The rock art of Wetang Island Maluku Barat Daya Indonesia (2).pdf | Sailing the deep blue sea The rock art of Wetang Island Maluku Barat Daya Indonesia (3).pdf
drive-43cef2a29d1f;Liang Datu;/iiif/manifests/sites/drive-43cef2a29d1f.json;3;HoloceneOccupSulawesi.pdf | archaeologysulawesi.pdf | Ragam wadah kubur di indonesia.pdf
drive-314de3f0fa65;Liang Fanga;/iiif/manifests/sites/drive-314de3f0fa65.json;2;2020KaharudinetalIndoCaves.pdf | 594-Article Text-1601-1-10-20220304.pdf | ListCavesRockshelters.pdf
drive-0bff7017451b;Liang Kacamata;/iiif/manifests/sites/drive-0bff7017451b.json;2;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf
drive-1fa1fc0d93a0;Liang Panningnge;;0;ToaleanSSulawesi.pdf
drive-b2269d972167;Liang Pe;/iiif/manifests/sites/drive-b2269d972167.json;1;Borneo_Menyingkap_gua_prasejarah.pdf
drive-0080d8bb6310;Liang Tebo;/iiif/manifests/sites/drive-0080d8bb6310.json;2;88724-2.pdf | OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf
drive-68a116ffc434;Mabitce Cave;/iiif/manifests/sites/drive-68a116ffc434.json;3;AcehCaves.pdf | GuaMabitce_Hoabinh_Sumatra.pdf
drive-5cf424db5ca8;Maros Caves;/iiif/manifests/sites/drive-5cf424db5ca8.json;3;Brumm_MoviusLine_Paleolithic.pdf | Obsidian_SEAsia.pdf | Tracing the Cradle of Civilizationsin Sundaland by Dhani Irwanto (z-lib.org).pdf
drive-545d5add16a1;Memanoso Cave;;0;BurialJarTradition.pdf | Terminal Pleistoceneand Holocene Population Historyof Java_SongKeplek.pdf | Traditions_of_Jars_as_Mortuary_Containers_in_the_I-2.pdf
drive-c817e0628d07;Pari Cave;;0;AcehCaves.pdf
drive-93e63c3461ea;Shimojibaru Cave;;0;88665-2.pdf | Asian Paleoanthropology From Africa to China and Beyond (Christopher J. Norton, David R. Braun (auth.) etc.) (z-lib.org).pdf | OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf
drive-ff095feb3c16;Sodong Cave;/iiif/manifests/sites/drive-ff095feb3c16.json;3;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf | Glover_TimorSites.pdf
drive-78315daadafa;Wajak Cave;/iiif/manifests/sites/drive-78315daadafa.json;1;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | HomininDiversity_WestIndonesia.pdf | MicrolithsWadjak.pdf
drive-e83c5d781640;Zhoukoudian Lower Cave;;0;HErectusjava.pdf | SoloMan_SoloensisorErectus.pdf | HomininDiversity_WestIndonesia.pdf
drive-3b12040c19d5;Buttu Batu Rockshelter;/iiif/manifests/sites/drive-3b12040c19d5.json;3;archaeologysulawesi.pdf | Enrekang_Sul.pdf
drive-8565fa629ab1;Ceruk Bangkai;/iiif/manifests/sites/drive-8565fa629ab1.json;3;Gua Batu_Kalimantan.pdf | 126000089.pdf | BukitBangkai_Mesolithic.pdf
drive-7cc1be2b9aab;Ceruk Landai;;0;The-Excavation-of-Gua-Harimau-s-Western-Gallery--A-Contribution-_2023_L-Anth.pdf | Purwoagung_paleometalic_SSumatra.pdf
drive-49cc5c3a1cf9;Ceruk Pajangan;;0;RembangKarstCaves.pdf
drive-b0796f213038;Goa Jepang;/iiif/manifests/sites/drive-b0796f213038.json;2;Pleistocene_PatiayamJava.pdf
drive-7e160cbafae6;Gua Baik;;0;Bioarchaeology of Southeast Asia (Marc Oxenham, Nancy Tayles) (z-lib.org).pdf | First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf
drive-cefb971a0131;Gua Balang Balang Metti;/iiif/manifests/sites/drive-cefb971a0131.json;3;Pattuku_BalangMettiCave_Sulawesi.pdf
drive-9718770e4824;Gua Barugaya;/iiif/manifests/sites/drive-9718770e4824.json;3;Broken painting in the prehistoric cave and.pdf | document (2).pdf
drive-aff9d0b2a3fd;Gua Batu Aji;/iiif/manifests/sites/drive-aff9d0b2a3fd.json;3;EKalimantan_CavesMesolithicBurials.pdf | map-of-sangkulirang-cave.pdf
drive-a84876fcd638;Gua Batu Cincin;/iiif/manifests/sites/drive-a84876fcd638.json;1;Painted Sites, Sacred Sites_NHT.pdf | Rock Art and Sacred Landscapes (Donna L. Gillette Ph.D. etc.) (z-lib.org).pdf
drive-258250d0f75a;Gua Braholo BHL F7;;0;HomininDiversity_WestIndonesia.pdf
drive-d8d6afa785a4;Gua Bulusumi;/iiif/manifests/sites/drive-d8d6afa785a4.json;3;SSulawesiHolocene_Bulbeck.pdf | CultureHistoryToaleanSSul.pdf
drive-c0a413be8fc4;Gua Cosquer;/iiif/manifests/sites/drive-c0a413be8fc4.json;3;Borneo_Menyingkap_gua_prasejarah.pdf | Butta Toa.pdf
drive-27851fca85fd;Gua Kimanis;;0;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | Osteobiografi_Rangka_Manusia_Situs_Liang_Bangkai_1.pdf
drive-6aa506e8578a;Gua Liang Bangkai;/iiif/manifests/sites/drive-6aa506e8578a.json;3;BukitBangkai_Mesolithic.pdf
drive-03c88dcca969;Gua Siti Nafisah F5;;0;spiceislands.pdf | GuaSitiHalmahera.pdf | GuaSitiNafisah_Halmahera.pdf
drive-1684ddad87f4;Leang Panameanreanga;/iiif/manifests/sites/drive-1684ddad87f4.json;3;SongKeplek_Java_Holocene.pdf | Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf
drive-003e1684fcf4;Leang Pette Kere;/iiif/manifests/sites/drive-003e1684fcf4.json;3;SSulawesiHolocene_Bulbeck.pdf | CultureHistoryToaleanSSul.pdf
drive-60d07749ccc2;Leang Samungkeng;;0;
drive-647de595b641;Leang Tomatua Katjitjang;/iiif/manifests/sites/drive-647de595b641.json;3;Heereken_StoneAgeofIndonesia.pdf | SongKeplek_Java_Holocene.pdf | StoneAge.pdf
drive-00235935a208;Liang Batu Ukir;/iiif/manifests/sites/drive-00235935a208.json;3;BukitBangkai_Mesolithic.pdf | Osteobiografi_Rangka_Manusia_Situs_Liang_Bangkai_1.pdf
drive-27f312fb28e6;Liang Bua Sector IV Mollusk;/iiif/manifests/sites/drive-27f312fb28e6.json;3;localityInfoPDFLiang_Bua.pdf
drive-2a250dc853f1;Liang Lisaibam;/iiif/manifests/sites/drive-2a250dc853f1.json;3;SpriggsetalThreeSeasonsAruIslandsch0419.pdf
drive-9517fb6d4a67;Rundung Cave;;0;Heereken_StoneAgeofIndonesia.pdf | StoneAge.pdf | StoneIndustriesSEAsia.pdf
drive-69e8e193168e;Topogaro Caves;/iiif/manifests/sites/drive-69e8e193168e.json;3;WallaceaHumanMigration.pdf | GoaTopogaro_Sulawesi_Holocene_BoneLithic.pdf
drive-52804298d70e;Bat Cave;;0;Heereken_StoneAgeofIndonesia.pdf | HoabinhianandAustronesian.pdf | ch08.pdf
drive-b2aaab6a5563;Betpuruh Cave;;0;StoneAge.pdf | Heereken_StoneAgeofIndonesia.pdf
drive-1b7e00748886;Bukit Tiwing Leang Buida;/iiif/manifests/sites/drive-1b7e00748886.json;3;DevelopmentofmarineandterrestrialresourceuseintheTalaudIslands.pdf | archaeologysulawesi.pdf
drive-480fb2665f44;Ceruk Ida Malangi;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-b0be0318a9f2;Ceruk Lasabo A;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-f1c0a7c0c667;Ceruk Lasabo B;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-4cc4c8c17a52;Ceruk Sirebi Seiwu Sebagai Tempat Penguburan;;0;
drive-64c85ddb8731;Ceruk Watiwaga;;0;7. Jurnal Papua Vol 4 No 2 Nov 2012.pdf
drive-95489fd378a3;Gebe Island The Golo Cave;/iiif/manifests/sites/drive-95489fd378a3.json;3;Moluccas_BoneShells.pdf | Observations_on_the_Northern_Moluccan_excavated_an.pdf | spiceislands.pdf
drive-20d05c49bf0f;Golo Cave Golo Cave;/iiif/manifests/sites/drive-20d05c49bf0f.json;3;Gebe.pdf | Investigations_on_Gebe_Island.pdf | spiceislands.pdf
drive-2a09c93a1019;Gua Alo-1;/iiif/manifests/sites/drive-2a09c93a1019.json;3;WajakSkulls.pdf
drive-00bd1de3cb8a;Gua Ber;/iiif/manifests/sites/drive-00bd1de3cb8a.json;1;Borneo_Menyingkap_gua_prasejarah.pdf
drive-54ab87e7293a;Gua Braholo BHL H8;;0;HomininDiversity_WestIndonesia.pdf
drive-a3b434479750;Gua Chauvet;/iiif/manifests/sites/drive-a3b434479750.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-8f0707d2c5ce;Gua Di Muna;;0;Lembah Walanae.pdf | Butta Toa.pdf
drive-b9baf07fc7fd;Gua Erfe Hora;;0;
drive-1cdfb01d68dc;Gua Hao Pinalo;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-45346b396be8;Gua Harimau Dan Perjalanan Panjang Peradaban;;0;
drive-21a8e31b6108;Gua Harimau’s;/iiif/manifests/sites/drive-21a8e31b6108.json;2;The-Excavation-of-Gua-Harimau-s-Western-Gallery--A-Contribution-_2023_L-Anth.pdf
drive-4c73c6868827;Gua Hatu;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-b75da42d695a;Gua Hunian;/iiif/manifests/sites/drive-b75da42d695a.json;2;1683-Article Text-6076-1-10-20220825.pdf | Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf
drive-fdf16e32cee2;Gua Kawasan Timur Jawa;;0;149-164.pdf | 7. Jurnal Papua Vol 4 No 2 Nov 2012.pdf | Pattuku_BalangMettiCave_Sulawesi.pdf
drive-b4eef8e3ee80;Gua Kecabe;/iiif/manifests/sites/drive-b4eef8e3ee80.json;3;Borneo_Menyingkap_gua_prasejarah.pdf | BorneoRockArt.pdf
drive-887c4093a0ba;Gua Ku;/iiif/manifests/sites/drive-887c4093a0ba.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-ed33ca7cf298;Gua Kurang Tahu;/iiif/manifests/sites/drive-ed33ca7cf298.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-801b70ba7128;Gua La Kolumbu;;0;StencilsBoatsMunaIsland.pdf | archaeologysulawesi.pdf
drive-a0559356951b;Gua Lawa Sampung;;0;1.+Semedo_galleys_300824.pdf | HomininDiversity_WestIndonesia.pdf | Kubur_Tempayan_di_Kabupaten_Alor_NTT_201320200127-51557-y49nrp-with-cover-page-v2.pdf
drive-94773a246912;Gua Leo;/iiif/manifests/sites/drive-94773a246912.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-613765c0713e;Gua Loh Vat;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-f10c2955d363;Gua Macinai;/iiif/manifests/sites/drive-f10c2955d363.json;2;CultureHistoryToaleanSSul.pdf | SSulawesiHolocene_Bulbeck.pdf
drive-32548549d77e;Gua Marike;/iiif/manifests/sites/drive-32548549d77e.json;1;GuaMabitce_Hoabinh_Sumatra.pdf | Hoabinhian_Sumatra.pdf
drive-4c4be6e169f0;Gua Maros;;0;149-164.pdf | DiasporaMelanesiaNusantara.pdf
drive-e20181d2440f;Gua Masri I;/iiif/manifests/sites/drive-e20181d2440f.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-56170111538d;Gua Mentis;/iiif/manifests/sites/drive-56170111538d.json;2;Borneo_Menyingkap_gua_prasejarah.pdf
drive-5adb73e08098;Gua Misna;/iiif/manifests/sites/drive-5adb73e08098.json;2;Borneo_Menyingkap_gua_prasejarah.pdf | map-of-sangkulirang-cave.pdf
drive-643a47af0ea4;Gua Panxiang Dadong;;0;Lembah Walanae.pdf
drive-9844785b202c;Gua Pasca- Plestosen. Berita Penelitian Arkeologi;;0;88724-2.pdf | OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf | The Routledge handbook of bioarchaeology in Southeast Asia and the Pacific Islands (Buckley, HallieOxenham, Marc) (z-lib.org).pdf
drive-22c8d4a50e3f;Gua Pattebakang;/iiif/manifests/sites/drive-22c8d4a50e3f.json;2;SSulawesiHolocene_Bulbeck.pdf
drive-12f2ec6a945a;Gua Pawon. Bandung;;0;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf
drive-887233888b8e;Gua Pondowa;;0;Lembah Walanae.pdf | Butta Toa.pdf
drive-190ae376070e;Gua Prasejarah Maros-Pangkep;;0;
drive-766a428edab3;Gua Putri;/iiif/manifests/sites/drive-766a428edab3.json;1;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf | HomininDiversity_WestIndonesia.pdf | The-Excavation-of-Gua-Harimau-s-Western-Gallery--A-Contribution-_2023_L-Anth.pdf
drive-2423b64033a3;Gua Rusa;/iiif/manifests/sites/drive-2423b64033a3.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-d75643019b5d;Gua Sammangi;/iiif/manifests/sites/drive-d75643019b5d.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-77ca2010d199;Gua Sesak;;0;NorthMaluku_PleistoceneHolocene_Caves.pdf
drive-82e6883b4c86;Gua Siti Na;/iiif/manifests/sites/drive-82e6883b4c86.json;3;GuaSitiHalmahera.pdf | GuaSitiNafisah_Halmahera.pdf | spiceislands.pdf
drive-100be62ec522;Gua Siti Nafisah. The;/iiif/manifests/sites/drive-100be62ec522.json;3;GuaSitiHalmahera.pdf | GuaSitiNafisah_Halmahera.pdf | spiceislands.pdf
drive-08fc4754ee5e;Gua Sodong;/iiif/manifests/sites/drive-08fc4754ee5e.json;1;Heereken_StoneAgeofIndonesia.pdf | Kubur_Tempayan_di_Kabupaten_Alor_NTT_201320200127-51557-y49nrp-with-cover-page-v2.pdf
drive-fd67e43f33fa;Gua Sugung;;0;Gua Batu_Kalimantan.pdf | 126000089.pdf
drive-3849ea4cfc19;Gua Suhu Udara;/iiif/manifests/sites/drive-3849ea4cfc19.json;3;document (2).pdf
drive-3d1366b5d89b;Gua Te;/iiif/manifests/sites/drive-3d1366b5d89b.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-87c1e703adbe;Gua Tem;/iiif/manifests/sites/drive-87c1e703adbe.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-06f1463ff303;Gua Tintang;/iiif/manifests/sites/drive-06f1463ff303.json;2;Borneo_Menyingkap_gua_prasejarah.pdf
drive-969ca76f2eff;Gua Trifi;;0;
drive-83dba5684063;Gua Umang;/iiif/manifests/sites/drive-83dba5684063.json;1;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf
drive-a67343fba4f7;Gua Unak;/iiif/manifests/sites/drive-a67343fba4f7.json;3;Borneo_Menyingkap_gua_prasejarah.pdf
drive-cf418e82062c;Gua Wuru;/iiif/manifests/sites/drive-cf418e82062c.json;3;1431-Article Text-7111-2-10-20230212.pdf | 1683-Article Text-6076-1-10-20220825.pdf | 580-Article Text-1359-2-10-20190711.pdf
drive-41ec95fd3923;Gua Xianglongdong;;0;Lembah Walanae.pdf
drive-62353c4dd45e;Gua Yakumbru;;0;
