path,name,id,target_id,mime_type,resource_key,is_folder,is_pdf,size,modified_time,web_view_link
PainHakka_flores_Neolithic.pdf,PainHakka_flores_Neolithic.pdf,1fWC1fiNx3Xdi9o4491h1CrJ4I_m63Lvd,1fWC1fiNx3Xdi9o4491h1CrJ4I_m63Lvd,application/pdf,,no,yes,1518392,2022-01-17T06:15:21.000Z,https://drive.google.com/file/d/1fWC1fiNx3Xdi9o4491h1CrJ4I_m63Lvd/view?usp=drivesdk
"Painted Sites, Sacred Sites_NHT.pdf","Painted Sites, Sacred Sites_NHT.pdf",1i7InPlr2u-3UFmgBk9UZzKZ-pKTZXBtr,1i7InPlr2u-3UFmgBk9UZzKZ-pKTZXBtr,application/pdf,,no,yes,35124538,2023-01-04T05:49:02.000Z,https://drive.google.com/file/d/1i7InPlr2u-3UFmgBk9UZzKZ-pKTZXBtr/view?usp=drivesdk
Palaeoenvironments_and_hominin_evolutionary_dynami.pdf,Palaeoenvironments_and_hominin_evolutionary_dynami.pdf,11CR98ifwYyM2EVtJ9WeH1MnLTN-B-iY8,11CR98ifwYyM2EVtJ9WeH1MnLTN-B-iY8,application/pdf,,no,yes,1386947,2023-10-03T14:36:37.000Z,https://drive.google.com/file/d/11CR98ifwYyM2EVtJ9WeH1MnLTN-B-iY8/view?usp=drivesdk
Palaeolithic_seafaring_in_East_Asia_testing_the_ba.pdf,Palaeolithic_seafaring_in_East_Asia_testing_the_ba.pdf,1bxCDkb6VxnfjAlaR85VVVHsCpn4Y6Fzg,1bxCDkb6VxnfjAlaR85VVVHsCpn4Y6Fzg,application/pdf,,no,yes,5235614,2022-01-06T16:43:52.000Z,https://drive.google.com/file/d/1bxCDkb6VxnfjAlaR85VVVHsCpn4Y6Fzg/view?usp=drivesdk
Paleoenvironmental Conditions Paleolithic Java.pdf,Paleoenvironmental Conditions Paleolithic Java.pdf,1u8M_MY24HDzZFMyzXebHPHTCT0iScE3G,1u8M_MY24HDzZFMyzXebHPHTCT0iScE3G,application/pdf,,no,yes,2815466,2023-04-26T10:14:07.000Z,https://drive.google.com/file/d/1u8M_MY24HDzZFMyzXebHPHTCT0iScE3G/view?usp=drivesdk
Paleolithic Fauna.pdf,Paleolithic Fauna.pdf,1QlIbFyFXjmK7-Ok0W9-39NVlDYjFg-Xq,1QlIbFyFXjmK7-Ok0W9-39NVlDYjFg-Xq,application/pdf,,no,yes,638189,2022-02-09T04:13:26.000Z,https://drive.google.com/file/d/1QlIbFyFXjmK7-Ok0W9-39NVlDYjFg-Xq/view?usp=drivesdk
PaleolithicChronologyIndonesia.pdf,PaleolithicChronologyIndonesia.pdf,1axAEdhwCEQk-_K1aH9u1TOg6MQNgp25C,1axAEdhwCEQk-_K1aH9u1TOg6MQNgp25C,application/pdf,,no,yes,457701,2022-02-09T03:52:33.000Z,https://drive.google.com/file/d/1axAEdhwCEQk-_K1aH9u1TOg6MQNgp25C/view?usp=drivesdk
Pasemah_StoneBurial.pdf,Pasemah_StoneBurial.pdf,1GzkfMauh8cwy01DW0VYSmf3YU5yQ-eV8,1GzkfMauh8cwy01DW0VYSmf3YU5yQ-eV8,application/pdf,,no,yes,2354644,2022-12-24T03:52:12.000Z,https://drive.google.com/file/d/1GzkfMauh8cwy01DW0VYSmf3YU5yQ-eV8/view?usp=drivesdk
patterned_and_plain_baked_clay_from_prepottery_contexts_in_southeast_sulawesi_indonesia.pdf,patterned_and_plain_baked_clay_from_prepottery_contexts_in_southeast_sulawesi_indonesia.pdf,1R53ALZ-q1INyxqt4SaIliTiy8FfDobCk,1R53ALZ-q1INyxqt4SaIliTiy8FfDobCk,application/pdf,,no,yes,2438353,2023-04-26T09:09:16.000Z,https://drive.google.com/file/d/1R53ALZ-q1INyxqt4SaIliTiy8FfDobCk/view?usp=drivesdk
Pattuku_BalangMettiCave_Sulawesi.pdf,Pattuku_BalangMettiCave_Sulawesi.pdf,1Btj0h7p4AhcPsle6ZNgIp5crDD3iKX4D,1Btj0h7p4AhcPsle6ZNgIp5crDD3iKX4D,application/pdf,,no,yes,1458217,2022-01-15T16:09:15.000Z,https://drive.google.com/file/d/1Btj0h7p4AhcPsle6ZNgIp5crDD3iKX4D/view?usp=drivesdk
PawonMan.pdf,PawonMan.pdf,1WxXyZxTJyNgosPaJMmn8GTOvc3dT9GmO,1WxXyZxTJyNgosPaJMmn8GTOvc3dT9GmO,application/pdf,,no,yes,748724,2022-01-15T14:41:07.000Z,https://drive.google.com/file/d/1WxXyZxTJyNgosPaJMmn8GTOvc3dT9GmO/view?usp=drivesdk
PAy_Neolithic.pdf,PAy_Neolithic.pdf,12AY7fNmTM5nqoF9MZrcRK2ZRCkgFgWWG,12AY7fNmTM5nqoF9MZrcRK2ZRCkgFgWWG,application/pdf,,no,yes,2899032,2023-01-04T15:24:54.000Z,https://drive.google.com/file/d/12AY7fNmTM5nqoF9MZrcRK2ZRCkgFgWWG/view?usp=drivesdk
PELESTARIAN_GUA-GUA_PRASEJARAH_DI_KAWASAN_KARST_SA-2.pdf,PELESTARIAN_GUA-GUA_PRASEJARAH_DI_KAWASAN_KARST_SA-2.pdf,1bpuvdJ9j739YgJe84eqb9DtQUN5hEkjF,1bpuvdJ9j739YgJe84eqb9DtQUN5hEkjF,application/pdf,,no,yes,663495,2025-05-18T07:20:08.000Z,https://drive.google.com/file/d/1bpuvdJ9j739YgJe84eqb9DtQUN5hEkjF/view?usp=drivesdk
PELESTARIAN_GUA-GUA_PRASEJARAH_DI_KAWASAN_KARST_SA.pdf,PELESTARIAN_GUA-GUA_PRASEJARAH_DI_KAWASAN_KARST_SA.pdf,19QlMuh0Xo4xRK756nbosC1k3K77PR1lZ,19QlMuh0Xo4xRK756nbosC1k3K77PR1lZ,application/pdf,,no,yes,908271,2022-01-23T03:42:35.000Z,https://drive.google.com/file/d/19QlMuh0Xo4xRK756nbosC1k3K77PR1lZ/view?usp=drivesdk
PENELITIAN-SITUS-GUA-HUNIAN-DI-KAWASAN-KARST-MANTEWE-KABUPATEN-TANAH-BUMBU-KALIMANTAN-SELATAN-.pdf,PENELITIAN-SITUS-GUA-HUNIAN-DI-KAWASAN-KARST-MANTEWE-KABUPATEN-TANAH-BUMBU-KALIMANTAN-SELATAN-.pdf,1cPOniAQ1VN1qMPWBF9nKwXLGg66_oCa2,1cPOniAQ1VN1qMPWBF9nKwXLGg66_oCa2,application/pdf,,no,yes,9574047,2022-01-23T02:22:04.000Z,https://drive.google.com/file/d/1cPOniAQ1VN1qMPWBF9nKwXLGg66_oCa2/view?usp=drivesdk
"Penelusuran Sejarah Peradaban Jakarta by Susanto Zuhdi, Hasan Djafar, Yasmine Zaki Shahab, Andi Sopandi, Siti Gomo Attas, Muhammad Iskandar, Yahya Andi Saputra (z-lib.org).pdf","Penelusuran Sejarah Peradaban Jakarta by Susanto Zuhdi, Hasan Djafar, Yasmine Zaki Shahab, Andi Sopandi, Siti Gomo Attas, Muhammad Iskandar, Yahya Andi Saputra (z-lib.org).pdf",10MuTxcruwiavwEI63le-e6Usgjq_QyzB,10MuTxcruwiavwEI63le-e6Usgjq_QyzB,application/pdf,,no,yes,6138355,2022-01-12T08:32:11.000Z,https://drive.google.com/file/d/10MuTxcruwiavwEI63le-e6Usgjq_QyzB/view?usp=drivesdk
"Peninggalan Tradisi Megalitik di Daerah Cianjur, Jawa Barat by Haris Sukendar (z-lib.org).pdf","Peninggalan Tradisi Megalitik di Daerah Cianjur, Jawa Barat by Haris Sukendar (z-lib.org).pdf",1sG4UqSigoIyk5-mu5nmuTFpN6Cb-FhuF,1sG4UqSigoIyk5-mu5nmuTFpN6Cb-FhuF,application/pdf,,no,yes,3961444,2025-04-25T10:19:38.121Z,https://drive.google.com/file/d/1sG4UqSigoIyk5-mu5nmuTFpN6Cb-FhuF/view?usp=drivesdk
Perspectives_on_meaning_the_unique_petro.pdf,Perspectives_on_meaning_the_unique_petro.pdf,1bJeaRFqfRg9PpHu0bzNBy4-4qU70YVwA,1bJeaRFqfRg9PpHu0bzNBy4-4qU70YVwA,application/pdf,,no,yes,370928,2024-09-18T14:47:22.000Z,https://drive.google.com/file/d/1bJeaRFqfRg9PpHu0bzNBy4-4qU70YVwA/view?usp=drivesdk
Physical_Cranial_of_Wajak_Man_(Buletin_geologi_itb).pdf,Physical_Cranial_of_Wajak_Man_(Buletin_geologi_itb).pdf,1nxHNR9sE9R0cnBFEG35hMNxAkfDGl12f,1nxHNR9sE9R0cnBFEG35hMNxAkfDGl12f,application/pdf,,no,yes,229464,2023-09-03T11:08:20.000Z,https://drive.google.com/file/d/1nxHNR9sE9R0cnBFEG35hMNxAkfDGl12f/view?usp=drivesdk
Pithecantropus to Homo Erectus-2,Pithecantropus to Homo Erectus-2,1X-l0k6HHH3gNlOK9gCMJKPoUnn7SVcZT7OtY2BApSZ8,1X-l0k6HHH3gNlOK9gCMJKPoUnn7SVcZT7OtY2BApSZ8,application/vnd.google-apps.document,,no,no,7941314,2026-01-10T08:14:47.052Z,https://docs.google.com/document/d/1X-l0k6HHH3gNlOK9gCMJKPoUnn7SVcZT7OtY2BApSZ8/edit?usp=drivesdk
Pithecantropus to Homo Erectus-2.pdf,Pithecantropus to Homo Erectus-2.pdf,1gXE9O8253SxJN-3CB7EjbjZ5TrPGe1Sg,1gXE9O8253SxJN-3CB7EjbjZ5TrPGe1Sg,application/pdf,,no,yes,6699838,2024-10-13T07:51:39.000Z,https://drive.google.com/file/d/1gXE9O8253SxJN-3CB7EjbjZ5TrPGe1Sg/view?usp=drivesdk
Pithecantropus to Homo Erectus-3.pdf,Pithecantropus to Homo Erectus-3.pdf,1h7wZD5VkhnBhRtHa2QEP-gFSgxMBs0Qh,1h7wZD5VkhnBhRtHa2QEP-gFSgxMBs0Qh,application/pdf,,no,yes,6699801,2024-10-25T13:06:08.000Z,https://drive.google.com/file/d/1h7wZD5VkhnBhRtHa2QEP-gFSgxMBs0Qh/view?usp=drivesdk
Pithecantropus to Homo Erectus.pdf,Pithecantropus to Homo Erectus.pdf,1Pr7Oj37SqDQWZywJ9XOgBwasU8rTErDX,1Pr7Oj37SqDQWZywJ9XOgBwasU8rTErDX,application/pdf,,no,yes,2514265,2025-04-25T10:19:43.777Z,https://drive.google.com/file/d/1Pr7Oj37SqDQWZywJ9XOgBwasU8rTErDX/view?usp=drivesdk
Pleistocene_PatiayamJava.pdf,Pleistocene_PatiayamJava.pdf,1sDrFdP_MQuSRoTVz7lqP5bcMjOc4W-f8,1sDrFdP_MQuSRoTVz7lqP5bcMjOc4W-f8,application/pdf,,no,yes,7160696,2021-11-15T14:08:36.000Z,https://drive.google.com/file/d/1sDrFdP_MQuSRoTVz7lqP5bcMjOc4W-f8/view?usp=drivesdk
Pleistocene_Sangiran_Java.pdf,Pleistocene_Sangiran_Java.pdf,1GH8F0AoepnmBZ9SzrWh6QRPkaGYTGGE_,1GH8F0AoepnmBZ9SzrWh6QRPkaGYTGGE_,application/pdf,,no,yes,674452,2022-02-09T03:59:44.000Z,https://drive.google.com/file/d/1GH8F0AoepnmBZ9SzrWh6QRPkaGYTGGE_/view?usp=drivesdk
PleistoceneHSapSulawesi.pdf,PleistoceneHSapSulawesi.pdf,1jgDeHHkBUmhEarwYzepcyqa4BwIxop8x,1jgDeHHkBUmhEarwYzepcyqa4BwIxop8x,application/pdf,,no,yes,5879528,2021-11-15T16:02:49.000Z,https://drive.google.com/file/d/1jgDeHHkBUmhEarwYzepcyqa4BwIxop8x/view?usp=drivesdk
PleistocenePapua.pdf,PleistocenePapua.pdf,1Y3SJs2E9l_8P6GJV8MT9qEBf1UznZlK1,1Y3SJs2E9l_8P6GJV8MT9qEBf1UznZlK1,application/pdf,,no,yes,468550,2023-01-04T05:36:05.000Z,https://drive.google.com/file/d/1Y3SJs2E9l_8P6GJV8MT9qEBf1UznZlK1/view?usp=drivesdk
Plutniak-etal_2014_new-ceramic-data-from-east-kalimantan.pdf,Plutniak-etal_2014_new-ceramic-data-from-east-kalimantan.pdf,17AW-hpzLQRLBjGunZ9QhBN3n08PRLhE9,17AW-hpzLQRLBjGunZ9QhBN3n08PRLhE9,application/pdf,,no,yes,1566174,2022-01-23T04:11:04.000Z,https://drive.google.com/file/d/17AW-hpzLQRLBjGunZ9QhBN3n08PRLhE9/view?usp=drivesdk
Poster-Provinsi-Kalimantan-Selatan-Update.jpg,Poster-Provinsi-Kalimantan-Selatan-Update.jpg,1aRFlD7sjAgAedIEuAVQ_4j_TzoZweZBz,1aRFlD7sjAgAedIEuAVQ_4j_TzoZweZBz,image/jpeg,,no,no,1994132,2022-01-23T02:14:13.000Z,https://drive.google.com/file/d/1aRFlD7sjAgAedIEuAVQ_4j_TzoZweZBz/view?usp=drivesdk
Potensi_Budaya_Kemaritiman_di_Wilayah_Ra.pdf,Potensi_Budaya_Kemaritiman_di_Wilayah_Ra.pdf,1QOfLBFsQ-Cp9hysLIQAmspuVzwG05UVk,1QOfLBFsQ-Cp9hysLIQAmspuVzwG05UVk,application/pdf,,no,yes,1025704,2025-04-07T02:21:14.000Z,https://drive.google.com/file/d/1QOfLBFsQ-Cp9hysLIQAmspuVzwG05UVk/view?usp=drivesdk
"preEmergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf","preEmergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf",1LWtgsgHmIOqsegOzslP-V1Xc-rqgATLY,1LWtgsgHmIOqsegOzslP-V1Xc-rqgATLY,application/pdf,,no,yes,5369572,2024-09-30T08:33:25.000Z,https://drive.google.com/file/d/1LWtgsgHmIOqsegOzslP-V1Xc-rqgATLY/view?usp=drivesdk
Prehistoric Investigations From Denisovans to Neanderthals DNA to stable isotopes hunter-gathers to farmers stone knapping... (Christopher Seddon) (z-lib.org).pdf,Prehistoric Investigations From Denisovans to Neanderthals DNA to stable isotopes hunter-gathers to farmers stone knapping... (Christopher Seddon) (z-lib.org).pdf,1ELXrO_v0xPNXsS8vwDBEMNLSEyrRhZUr,1ELXrO_v0xPNXsS8vwDBEMNLSEyrRhZUr,application/pdf,,no,yes,1359851,2023-01-02T06:54:26.000Z,https://drive.google.com/file/d/1ELXrO_v0xPNXsS8vwDBEMNLSEyrRhZUr/view?usp=drivesdk
PrehistoricJavaSumatra.pdf,PrehistoricJavaSumatra.pdf,1M_qQBfAWSpAOp5TtlSt122ae8rQaxITN,1M_qQBfAWSpAOp5TtlSt122ae8rQaxITN,application/pdf,,no,yes,24402053,2022-11-27T16:38:21.000Z,https://drive.google.com/file/d/1M_qQBfAWSpAOp5TtlSt122ae8rQaxITN/view?usp=drivesdk
PrehistoricPortsMalay.pdf,PrehistoricPortsMalay.pdf,1if4tryfT9o1U5_SPyQdkFE7XpSGHjqXa,1if4tryfT9o1U5_SPyQdkFE7XpSGHjqXa,application/pdf,,no,yes,1308819,2023-01-08T13:40:33.000Z,https://drive.google.com/file/d/1if4tryfT9o1U5_SPyQdkFE7XpSGHjqXa/view?usp=drivesdk
Prehistory of the Indo-Malaysian Archipelago by Peter Bellwood (z-lib.org).pdf,Prehistory of the Indo-Malaysian Archipelago by Peter Bellwood (z-lib.org).pdf,1UXedHDFeuiB3gdCz1xbC7rJDcuqX-ZfD,1UXedHDFeuiB3gdCz1xbC7rJDcuqX-ZfD,application/pdf,,no,yes,22899840,2021-10-16T12:22:41.000Z,https://drive.google.com/file/d/1UXedHDFeuiB3gdCz1xbC7rJDcuqX-ZfD/view?usp=drivesdk
prehistory-sundaland.jpg,prehistory-sundaland.jpg,1lHBYRJuvilBPv6S_xxN1-AfbzC0EI3IY,1lHBYRJuvilBPv6S_xxN1-AfbzC0EI3IY,image/jpeg,,no,no,450991,2022-01-29T08:11:21.000Z,https://drive.google.com/file/d/1lHBYRJuvilBPv6S_xxN1-AfbzC0EI3IY/view?usp=drivesdk
Prehistory.pdf,Prehistory.pdf,1ScyYKXaTafCJVq1BF6Tt3kB98NZe309C,1ScyYKXaTafCJVq1BF6Tt3kB98NZe309C,application/pdf,,no,yes,854600,2022-12-30T03:46:35.000Z,https://drive.google.com/file/d/1ScyYKXaTafCJVq1BF6Tt3kB98NZe309C/view?usp=drivesdk
PrehistoryNEIndonesia.pdf,PrehistoryNEIndonesia.pdf,1295dvdIygPnw5QvSI7eUyOeQ0hu25pye,1295dvdIygPnw5QvSI7eUyOeQ0hu25pye,application/pdf,,no,yes,320250021,2023-01-04T05:52:14.000Z,https://drive.google.com/file/d/1295dvdIygPnw5QvSI7eUyOeQ0hu25pye/view?usp=drivesdk
Presentation SG HE_Optimizer_1.pdf,Presentation SG HE_Optimizer_1.pdf,1-8NvVyrfq_HHx3NMil2tANdPdRkXw28x,1-8NvVyrfq_HHx3NMil2tANdPdRkXw28x,application/pdf,,no,yes,3724382,2025-03-30T05:21:38.000Z,https://drive.google.com/file/d/1-8NvVyrfq_HHx3NMil2tANdPdRkXw28x/view?usp=drivesdk
PreSriwijayaCivil.pdf,PreSriwijayaCivil.pdf,1I4Wcp39aBu38KVYlWcrQJxm12zZiWef5,1I4Wcp39aBu38KVYlWcrQJxm12zZiWef5,application/pdf,,no,yes,1460645,2022-01-15T12:28:17.000Z,https://drive.google.com/file/d/1I4Wcp39aBu38KVYlWcrQJxm12zZiWef5/view?usp=drivesdk
productionslithiquesarchipelindonésien.pdf,productionslithiquesarchipelindonésien.pdf,1y9D4362A3_g7_07LRrN4raRHIzBcCeKY,1y9D4362A3_g7_07LRrN4raRHIzBcCeKY,application/pdf,,no,yes,14028321,2023-01-08T13:34:47.000Z,https://drive.google.com/file/d/1y9D4362A3_g7_07LRrN4raRHIzBcCeKY/view?usp=drivesdk
PT-Semen-ENG.pdf,PT-Semen-ENG.pdf,1GHSUuMoBIkGSXW2CxREWqSZgBfKky3hy,1GHSUuMoBIkGSXW2CxREWqSZgBfKky3hy,application/pdf,,no,yes,718013,2024-01-22T13:24:15.000Z,https://drive.google.com/file/d/1GHSUuMoBIkGSXW2CxREWqSZgBfKky3hy/view?usp=drivesdk
purnomo-et-al-2024-the-genetic-origins-and-impacts-of-historical-papuan-migrations-into-wallacea.pdf,purnomo-et-al-2024-the-genetic-origins-and-impacts-of-historical-papuan-migrations-into-wallacea.pdf,1s_BI3glf6jXvw88A9ToyCeQ5THlh27bI,1s_BI3glf6jXvw88A9ToyCeQ5THlh27bI,application/pdf,,no,yes,13907916,2024-12-25T16:14:28.000Z,https://drive.google.com/file/d/1s_BI3glf6jXvw88A9ToyCeQ5THlh27bI/view?usp=drivesdk
Purwoagung_paleometalic_SSumatra.pdf,Purwoagung_paleometalic_SSumatra.pdf,1DaWwJxUf_RAfGjKUS_L2wMml2GmDS6Ht,1DaWwJxUf_RAfGjKUS_L2wMml2GmDS6Ht,application/pdf,,no,yes,4177680,2022-02-09T05:02:48.000Z,https://drive.google.com/file/d/1DaWwJxUf_RAfGjKUS_L2wMml2GmDS6Ht/view?usp=drivesdk
Ragam wadah kubur di indonesia.pdf,Ragam wadah kubur di indonesia.pdf,1f69nRyfOzQ-90oLqgW0ePtN7THb9WDgy,1f69nRyfOzQ-90oLqgW0ePtN7THb9WDgy,application/pdf,,no,yes,22386221,2025-05-03T12:20:00.000Z,https://drive.google.com/file/d/1f69nRyfOzQ-90oLqgW0ePtN7THb9WDgy/view?usp=drivesdk
Rambanapu_Sumba_Burial.pdf,Rambanapu_Sumba_Burial.pdf,1x2U72HHuhwYHTbYNluPeViBDzAlf3pWT,1x2U72HHuhwYHTbYNluPeViBDzAlf3pWT,application/pdf,,no,yes,564337,2022-01-15T14:16:30.000Z,https://drive.google.com/file/d/1x2U72HHuhwYHTbYNluPeViBDzAlf3pWT/view?usp=drivesdk
RAPPORTSULAWESI-2014-OK.pdf,RAPPORTSULAWESI-2014-OK.pdf,1QID5pXM6kbCD7RNTeduQg0dtV8sxQ0m7,1QID5pXM6kbCD7RNTeduQg0dtV8sxQ0m7,application/pdf,,no,yes,7242360,2024-09-03T15:32:28.000Z,https://drive.google.com/file/d/1QID5pXM6kbCD7RNTeduQg0dtV8sxQ0m7/view?usp=drivesdk
Ratu Kalinyamat Sejarah atau Mitos by Bambang Sulistyanto (z-lib.org).pdf,Ratu Kalinyamat Sejarah atau Mitos by Bambang Sulistyanto (z-lib.org).pdf,1FyraWbQ5dyO8Q-WYZKEWZzcGGU5BBOpd,1FyraWbQ5dyO8Q-WYZKEWZzcGGU5BBOpd,application/pdf,,no,yes,3806721,2022-01-21T10:30:22.000Z,https://drive.google.com/file/d/1FyraWbQ5dyO8Q-WYZKEWZzcGGU5BBOpd/view?usp=drivesdk
Real Life Advance Unit 3.pdf,Real Life Advance Unit 3.pdf,1ek5zu6E7yxqccfhzWlZuORUKH90dPiqB,1ek5zu6E7yxqccfhzWlZuORUKH90dPiqB,application/pdf,,no,yes,1662346,2022-01-13T07:04:22.000Z,https://drive.google.com/file/d/1ek5zu6E7yxqccfhzWlZuORUKH90dPiqB/view?usp=drivesdk
Reconstruction of an indigenous communitys belief in dragonBatuNaga_Kuningan_Java.pdf,Reconstruction of an indigenous communitys belief in dragonBatuNaga_Kuningan_Java.pdf,1PyUxf2770YT0zHPPOyL7A9GH3NBt6cbM,1PyUxf2770YT0zHPPOyL7A9GH3NBt6cbM,application/pdf,,no,yes,574948,2023-04-26T08:04:25.000Z,https://drive.google.com/file/d/1PyUxf2770YT0zHPPOyL7A9GH3NBt6cbM/view?usp=drivesdk
RembangKarstCaves.pdf,RembangKarstCaves.pdf,1CjWjiYVoWc0vkaOfIpB_iebrTjyFf8JC,1CjWjiYVoWc0vkaOfIpB_iebrTjyFf8JC,application/pdf,,no,yes,1005252,2022-12-28T03:45:10.000Z,https://drive.google.com/file/d/1CjWjiYVoWc0vkaOfIpB_iebrTjyFf8JC/view?usp=drivesdk
resounding-stems-bleed.zip,resounding-stems-bleed.zip,1zh83UKP2_dYNijCeqXFVWkbHPlsDOr9d,1zh83UKP2_dYNijCeqXFVWkbHPlsDOr9d,application/zip,,no,no,43427851,2022-01-18T03:49:02.000Z,https://drive.google.com/file/d/1zh83UKP2_dYNijCeqXFVWkbHPlsDOr9d/view?usp=drivesdk
Rice Cultivation_Thailand.pdf,Rice Cultivation_Thailand.pdf,18pROBkxtpSU0EDDoptxB-2z3sQ4HuRg3,18pROBkxtpSU0EDDoptxB-2z3sQ4HuRg3,application/pdf,,no,yes,3375013,2022-02-09T04:47:28.000Z,https://drive.google.com/file/d/18pROBkxtpSU0EDDoptxB-2z3sQ4HuRg3/view?usp=drivesdk
Rock Art and Sacred Landscapes (Donna L. Gillette Ph.D. etc.) (z-lib.org).pdf,Rock Art and Sacred Landscapes (Donna L. Gillette Ph.D. etc.) (z-lib.org).pdf,1nODXmGwWG5_4HShaZA1RcEj0rJp1yxfb,1nODXmGwWG5_4HShaZA1RcEj0rJp1yxfb,application/pdf,,no,yes,12380143,2022-12-30T12:15:40.000Z,https://drive.google.com/file/d/1nODXmGwWG5_4HShaZA1RcEj0rJp1yxfb/view?usp=drivesdk
RockArtPreserv.pdf,RockArtPreserv.pdf,1zYyfAMBjXtoOzGQQ4ZNMKV6CmjaD6BbQ,1zYyfAMBjXtoOzGQQ4ZNMKV6CmjaD6BbQ,application/pdf,,no,yes,609882,2020-07-25T12:43:22.000Z,https://drive.google.com/file/d/1zYyfAMBjXtoOzGQQ4ZNMKV6CmjaD6BbQ/view?usp=drivesdk
Rote_Sawu_HumanOccup.pdf,Rote_Sawu_HumanOccup.pdf,1R0BPxDBLllKs2sJdxY7L7xpjcNO9Xg_r,1R0BPxDBLllKs2sJdxY7L7xpjcNO9Xg_r,application/pdf,,no,yes,82179000,2023-01-04T15:56:19.000Z,https://drive.google.com/file/d/1R0BPxDBLllKs2sJdxY7L7xpjcNO9Xg_r/view?usp=drivesdk
s10814-020-09149-7.pdf,s10814-020-09149-7.pdf,1xSLdUEsIYoi_ZvbCLui2imHhGs8f5VpQ,1xSLdUEsIYoi_ZvbCLui2imHhGs8f5VpQ,application/pdf,,no,yes,2704558,2023-09-06T13:08:04.000Z,https://drive.google.com/file/d/1xSLdUEsIYoi_ZvbCLui2imHhGs8f5VpQ/view?usp=drivesdk
s10816-020-09480-9.pdf,s10816-020-09480-9.pdf,1seZnuRsWxJElmeuxoV12eMJEogBN-6NF,1seZnuRsWxJElmeuxoV12eMJEogBN-6NF,application/pdf,,no,yes,1765615,2023-09-06T13:08:33.000Z,https://drive.google.com/file/d/1seZnuRsWxJElmeuxoV12eMJEogBN-6NF/view?usp=drivesdk
s11434-008-0263-z.pdf,s11434-008-0263-z.pdf,1LjmROxZYqKpETeKCu6lZCKbY6uccBVJ8,1LjmROxZYqKpETeKCu6lZCKbY6uccBVJ8,application/pdf,,no,yes,899147,2024-12-22T15:39:53.000Z,https://drive.google.com/file/d/1LjmROxZYqKpETeKCu6lZCKbY6uccBVJ8/view?usp=drivesdk
s41467-020-15969-4.pdf,s41467-020-15969-4.pdf,113ARgCDHE1Bbj6HZiYt6YzyWGd53CVRf,113ARgCDHE1Bbj6HZiYt6YzyWGd53CVRf,application/pdf,,no,yes,1376191,2023-09-06T13:09:23.000Z,https://drive.google.com/file/d/113ARgCDHE1Bbj6HZiYt6YzyWGd53CVRf/view?usp=drivesdk
s41467-024-47662-1.pdf,s41467-024-47662-1.pdf,1pbbFvdgjs41axtL5Pb23MkKX41U7fJiX,1pbbFvdgjs41axtL5Pb23MkKX41U7fJiX,application/pdf,,no,yes,3763564,2024-10-13T04:17:08.000Z,https://drive.google.com/file/d/1pbbFvdgjs41axtL5Pb23MkKX41U7fJiX/view?usp=drivesdk
s41467-024-48395-x.pdf,s41467-024-48395-x.pdf,1Sl5OKSMcpWrxD6c2Kmzl3XEDFADN3tDQ,1Sl5OKSMcpWrxD6c2Kmzl3XEDFADN3tDQ,application/pdf,,no,yes,8861805,2024-10-13T04:04:04.000Z,https://drive.google.com/file/d/1Sl5OKSMcpWrxD6c2Kmzl3XEDFADN3tDQ/view?usp=drivesdk
s41467-024-53918-7.pdf,s41467-024-53918-7.pdf,1GWQ06B9AV0B2iylK29GgUJNJuz_O7u1n,1GWQ06B9AV0B2iylK29GgUJNJuz_O7u1n,application/pdf,,no,yes,741819,2025-04-11T05:18:49.000Z,https://drive.google.com/file/d/1GWQ06B9AV0B2iylK29GgUJNJuz_O7u1n/view?usp=drivesdk
s41559-021-01408-0.pdf,s41559-021-01408-0.pdf,1N31gbFJZ36EFCtg-FW81ChwsYsxJbQL7,1N31gbFJZ36EFCtg-FW81ChwsYsxJbQL7,application/pdf,,no,yes,1786066,2024-12-30T04:32:11.000Z,https://drive.google.com/file/d/1N31gbFJZ36EFCtg-FW81ChwsYsxJbQL7/view?usp=drivesdk
s41559-024-02488-4.pdf,s41559-024-02488-4.pdf,1dcMPijoPQvm_n3_x7_jzWU40HgV4tHL7,1dcMPijoPQvm_n3_x7_jzWU40HgV4tHL7,application/pdf,,no,yes,1697926,2024-12-09T15:23:21.000Z,https://drive.google.com/file/d/1dcMPijoPQvm_n3_x7_jzWU40HgV4tHL7/view?usp=drivesdk
s41576-023-00643-4.pdf,s41576-023-00643-4.pdf,1j0DlX18AE8PDoh-0BJQ55kkDi22JBNoF,1j0DlX18AE8PDoh-0BJQ55kkDi22JBNoF,application/pdf,,no,yes,4146964,2023-09-18T22:58:44.000Z,https://drive.google.com/file/d/1j0DlX18AE8PDoh-0BJQ55kkDi22JBNoF/view?usp=drivesdk
