IDArkeoGIS;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;IdArk;IdPactols;IdAat
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead undetermined;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank discoid;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank cylindrical;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank barrel;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank bitronconical;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank spherical;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank plano-convex;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank other shape;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Steatite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Sudoite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Tufa;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Turquoise;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Variscite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Other material;;;
;Portable Objects / Artefacts;Stone;Jewellery;Bead blank undetermined;Undocumented;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Agate;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Albite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Amethyst;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Anorthite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Aventurine;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Barite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Limestone;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Calcite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Chlorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Carnelian;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Diorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Jasper;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Jet;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Malachite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Marble;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Nephrite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Paragonite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Prehnite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Quartz;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Serpentine;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Steatite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Sudoite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Tufa;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Turquoise;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Variscite;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Other material;;;
;Portable Objects / Artefacts;Stone;Raw material;Undocumented;Undocumented;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Agate;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Albite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Amethyst;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Anorthite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Aventurine;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Barite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Limestone;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Calcite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Chlorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Carnelian;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Diorite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Jasper;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Jet;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Malachite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Marble;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Nephrite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Paragonite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Prehnite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Quartz;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Serpentine;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Steatite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Sudoite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Tufa;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Turquoise;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Variscite;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Other material;;;
;Portable Objects / Artefacts;Stone;Raw material;Plate;Undocumented;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Agate;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Albite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Amethyst;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Anorthite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Aventurine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Barite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Limestone;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Chalcedony;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Calcite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Chlorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Carnelian;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Rock crystal;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Diorite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Jasper;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Jet;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Malachite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Marble;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Nephrite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Paragonite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Prehnite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Pumpellyite;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Quartz;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Serpentine;;;
;Portable Objects / Artefacts;Stone;Jewellery;Others;Steatite;;;
