SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS;WEB_IMAGES
d7e0eace-7bd1-477e-a019-d519d5e0518b;Dudumunir Cave;West Papua | Arguni, Kokas, Fakfak Regency, West Papua;;4326;132.54825;-2.65;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: Survey findings on the cave's surface revealed pottery fragments and mollusk shells, while faint images of palms and geometric shapes adorned the walls. | Keywords: papua, west papua, fakfak | Alternative_Name: Gua Dudumunir;
d27cce04-4ad6-4ae0-90aa-73c44f623d88;Matutuo Arguni Site;West Papua | Arguni, Kokas, Fakfak Regency, West Papua;;4326;132.550167;-2.654306;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;;Description: The figures observed on the Matutuo Arguni cliffs include humans, lizards, geometric shapes, and indistinct shapes. | Keywords: papua, west papua, fakfak;
99778857-a4be-4584-99f2-4c0185112d8c;Mampoga Site;West Papua | Arguni, Kokas, Fakfak Regency, West Papua;;4326;132.562361;-2.655083;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;"Description: There are red and yellow images with diverse shapes and styles. Depicting a series of ""stories,"" most images are damaged or peeling. The images feature palms, geometric shapes, lizards, red dots, circles, turtles, fish, anthropomorphic figures, and fragments of human bones. | Keywords: papua, west papua, fakfak";
011847dd-340e-43c6-97b1-fbc55c184b04;Pintunis Site;West Papua | Arguni, Kokas, Fakfak Regency, West Papua;;4326;132.562917;-2.656806;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: images with red and yellow hues reveal depictions of palms, circles, anthropomorphic figures, and geometric shapes. | Keywords: papua, west papua, fakfak;
b923cc36-705a-43b1-b2fd-a66a92656fbf;Andarewa Cave;West Papua | Mambuniibuni, Kokas, Fakfak Regency, West Papua;;4326;132.727917;-2.823444;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: At the cave mouth on the eastern side lies a mound of mollusk shells resembling a hill, while the western wall features a weathered image resembling a hand's palm. The Andarewa Cave comprises interconnected passages and surface discoveries of pottery fragments, mollusks, as well as human and animal bones, indicate its past use as a residential area. | Keywords: papua, west papua, fakfak | Alternative_Name: Gua Andarewa;
af549f60-864b-4baa-aca7-9f6ce046b473;Afofo Site;West Papua | Goras, Kokas, Fakfak Regency, West Papua;;4326;132.667528;-2.760111;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The images identified on the Afofo site depict humans, palms, and soles. Arms, wrists, feet, reptiles, boomerangs, fish, geometric shapes, circles, combs, lines, and interconnected symbols. Hand drawing depicts a hand's shape with truncated fingers and a palm resembling that of a child. Flat and towering cliffs with a brownish hue are visible, featuring a red palm depicted on the perpendicular wall. Below the cliff, a series of red dots are arranged in a row. Positioned at the lower right corner of the circular image are the palm and soles of upward-facing arms. Additionally, various images of fish, geometric shapes, rectangles and circles are present. | Keywords: papua, west papua, fakfak;
874598b1-7a30-4d76-935c-d3a28d428f91;Kunu'u Site;West Papua | Goras, Kokas, Fakfak Regency, West Papua;;4326;132.659139;-2.750944;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: This location features paintings on extremely steep coral walls, with some showing signs of wear, all of which are red. | Keywords: papua, west papua, fakfak;
479f3b75-a23d-4e6d-8a85-277d50a8a412;Ota Site;West Papua | 7JFQ+HRG Furir, Fakfak Regency, West Papua;;4326;132.639583;-2.726056;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: This location is more commonly referred to as Putri Island, believed to be the resting place of mermaids according to local legend. This belief is supported by the existence of graves on the cliff terraces, along with rows of skulls and remnants of human bones. Additionally, remnants such as wooden boards, paddles, and tifa can be found. The cliff structure features a distinctive white indentation, with wooden stairs leading to the top. Faded red images of a palm tree and a fish can be observed on various parts of the walls. At the edge of the towering cliff, enveloped by verdant trees, a crimson mark catches the eye. Initially resembling a red smudge, closer inspection reveals it to be a palm impression. The image is situated 15 meters above sea level. | Keywords: papua, west papua, fakfak | Alternative_Name: Pulau Putri;
78c82062-705d-4b5f-b352-f995f9aba422;Aisosoauwata Site;West Papua | 7JFQ+H8H Furir, Fakfak Regency, West Papua;;4326;132.638361;-2.726056;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The site also highlights red artworks, although the theme is somewhat ambiguous, only discernible through red paint on the extremely steep rock surfaces. | Keywords: papua, west papua, fakfak;
3475533c-5859-4831-a1be-dccce3dc4c3d;Sora'a Site;West Papua | 7JFQ+H8H Furir, Fakfak Regency, West Papua;;4326;132.631972;-2.723389;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: East of Furir village lies a promontory featuring walls shaped like a brownish-white niche. Atop the terrace sits a tomb structure surrounded by stacks of plates and skull bones swathed in white cloth. Adorning the walls and ceiling are red paintings. The images that astonish us are located in an area measuring 34 meters in length and 2-4 meters in width. In addition to the presence of red, yellow is also visible. The images discovered at the Sora'a site include depictions of palms, arms, feet, rectangles, geometric shapes, flower petals, spears, fish, lizards, jellyfish, humans, red circles, dots, and anthropomorphic figures. Some images are damaged and challenging to recognize. The predominant image features a palm alongside geometric shapes. | Keywords: papua, west papua, fakfak;
572dbd29-8eb5-4a54-b89c-33aa8b66a481;Sosoraweru Cave;West Papua | 7JFQ+H8H Furir, Fakfak Regency, West Papua;;4326;132.629972;-2.724083;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;;Description: Discoveries within the cave include pottery shards, animal bones, mollusks, and fragments of the ceiling. The cavern ceiling displays a darkened figure in a deteriorated state. The findings suggest the impact and practices of Austronesian culture that previously flourished in the Berau Bay region. | Keywords: papua, west papua, fakfak | Alternative_Name: Gua Sosoraweru;
27f12f47-832f-415f-9b40-aa6e2197143a;Damir Site;West Papua | 7JFQ+H8H Furir, Fakfak Regency, West Papua;;4326;132.619472;-2.714917;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: Images of palms, wrists, arms, geometric shapes, fish, and boomerangs adorn the white cliff walls, accompanied by rows of red dots. | Keywords: papua, west papua, fakfak;
45648f58-1a6d-48f3-80d4-8782de58b527;Bosu'umata Site;West Papua | 8H5P+3HG Fior, Fakfak Regency, West Papua;;4326;132.586444;-2.692306;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The site is referred to as Mbosu'umata due to its location at the edge of the cliff. Stalactites bear a resemblance to pig snouts. Red images adorn the white cliff walls, alongside other indiscernible shapes. Human bone fragments are also present on the terrace. | Keywords: papua, west papua, fakfak;
0ea2a7a0-6346-4b99-bcc5-d11cd30e8ba7;Wamaraim Site;West Papua | 8G8R+M5M Fior, Fakfak Regency, West Papua;;4326;132.540417;-2.683278;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The website is predominantly featuring palm tree images. Additionally, there is a picture of Matutuo. It is worn, backfired, and has red dots. At a height of 20 meters, images of interlocking palms and geometric lines are visible. The site faces eastward, with perpendicular brownish-white cliffs, named for the bird pictures it hosts. Known as Wamaraim with white markings on the field. On the cliff, there are images of upright palms, turtles, and lizards. Additionally, there is an image of a palm tree with an upward orientation. Additionally, there are fish shapes, dots, and various images with unidentified shapes. Furthermore, there is an image resembling an elongated piece of wood with a slightly pointed end. | Keywords: papua, west papua, fakfak;
a5274e06-44ab-46ca-91cf-cb51501baed1;Tapuraramo Site;West Papua | 8FJW+4F5 Andamata, Fakfak Regency, West Papua;;4326;132.496222;-2.66975;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The cliff's condition manifests as a crevasse that directly overlooks the sea. The distance of the sea level at low tide is 4 meters. Pictures adorn the walls and ceilings. Images are arranged in clusters of different shapes and sizes, predominantly in red with a yellow hue. The cliff displays various images such as red dots, hands, boomerangs, geometric shapes, stripes, shields, lizards, fish, curved lines, circles, combs, and crescent moons, alongside some more obscure depictions. | Keywords: papua, west papua, fakfak;
9ba805bb-3d13-4657-b921-93d3a415307d;Kokuit Uatmata Site;West Papua | 8FJW+4F5 Andamata, Fakfak Regency, West Papua;;4326;132.496222;-2.66975;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The cliff's condition manifests as a crevasse that directly overlooks the sea. The distance of the sea level at low tide is 4 meters. Pictures adorn the walls and ceilings. Images are arranged in clusters of different shapes and sizes, predominantly in red with a yellow hue. The cliff displays various images such as red dots, hands, boomerangs, geometric shapes, stripes, shields, lizards, fish, curved lines, circles, combs, and crescent moons, alongside some more obscure depictions. | Keywords: papua, west papua, fakfak;
33fac640-2b19-4db9-8ba5-54c383bdc85f;Tanjung Bitsyari Site;West Papua | Kaimana Kota, Kaimana, Kaimana Regency, West Papua | West Papua,Kaimana;;4326;133.819501;-3.715711;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The rock image is on a karst cliff with a height of about 20 meters and facing east. From the identification results, there is a picture shaped like a fish, then 3 anthropomorphic patterned pictures and 26 dots. | Keywords: papua, west papua, Kaimana | Alternative_Name: Tanjung Bitcari;
95f3bad2-7291-4957-8a5f-923023c5c118;Tanjung Bitsyari 2 Site;West Papua | Kaimana Kota, Kaimana, Kaimana Regency, West Papua | West Papua,Kaimana;;4326;133.824119;-3.702765;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: This site is located on a cliff facing east and is in the coastal area. The height of the cliff is estimated to be around 8.6 meters, while the picture of the rock is in the upper niche. It is quite difficult to identify the shape of the rock image, because the damage is quite severe and only leaves red spots from the image that have not been peeled off. | Keywords: papua, west papua, Kaimana | Alternative_Name: Tanjung Bitcari;
1628cf03-693c-413f-adf7-afc9747cce2b;Tanjung Bitsyari 3 Site;West Papua | Kaimana Kota, Kaimana, Kaimana Regency, West Papua | West Papua,Kaimana;;4326;133.818179;-3.720982;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: Unfortunately, the image of a rock in the form of a niche on a cliff with a height of about 8 meters is very difficult to identify, because it has suffered severe damage. | Keywords: papua, west papua, Kaimana | Alternative_Name: Tanjung Bitcari;
94eae4d8-3d13-4d08-ae7b-b794c165fb5e;Emok Tum Archaeological Site;West Papua | Yapimakot, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.453367;-4.836067;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
ef260956-2d2f-4473-a6e6-3f07ec5cf2ea;Apuk Tum Archaeological Site;West Papua | Yapimakot, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.453367;-4.836067;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
bc60b8a4-c109-498b-bdc0-7c4faec911ca;Tengnon Buk Archaeological Site;West Papua | Seramkatop, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.467583;-4.834467;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
b0ae00cf-313c-4c1c-a55a-b3d7f002192e;"""Gua Maria""";West Papua | Seramkatop, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.648917;-4.92015;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
70ed9a9f-d793-411a-86d1-2d92913ae913;Mimal Katop Archaeological Site;West Papua | Seramkatop, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.63755;-4.920733;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
e6ba0b88-23f0-4759-ae20-1b3c4b4f31c2;Mengdal Buk;West Papua | Kotdol, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.61895;-4.8949;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
728d35b7-497a-4e23-b6fd-b0d475b84b2b;Batom Buk Archaeological Site;West Papua | Kotdol, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.544417;-4.876167;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
7a5226c9-1ce6-4616-81d4-5b079a5a2df8;Set Bip Archaeological Site;West Papua | Siminbuk, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.537117;-4.8751;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
9480fc88-695e-4e12-83b9-1c41c95f8045;Mer Buk Archaeological Site;West Papua | Siminbuk, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.518617;-4.8705;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Unknown;;;;No;https://doi.org/10.55981/amt.2022.16;Keywords: papua, west papua;
04a9f65d-ee61-40e7-ae86-554a5a4f3a89;Tanjung Ucokwa Megalithic Site;West Papua | Kotdol, Serambakon, Pegunungan Bintang Regency, Papua;;4326;140.601972;-2.448944;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Tempayan Stone is a natural stone that is not modified by humans, in the shape of a half circle like an inverted bowl, is in the sea near the cliff beach, some of the rock bodies are embedded in the water and others appear to the surface in the form of a half circle. In the part of the stone observed above the water surface has a condition that begins to be fragile and cracked | Keywords: papua, west papua;
7d2b0b74-3077-4afa-9a13-2f354023def2;Ormu Negeibe Stone Chair;West Papua | Ormuwari, Ravenirara, Jayapura Regency, Papua;;4326;140.559889;-2.448583;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Stone seats are made of monoliths that are moulded to form a chair that has a backrest and a seat that is united. The seat functions as a seat for Ondoafi and a symbol of Ondoafi's greatness. Ondoafi is a leader who acts as a protector, welfare, and preserver of a united small world life .(Griapon 2014, 2) | Keywords: papua, west papua | Alternative_Name: Batu kursi;
8aa4aa94-bf2c-4086-9a25-549c2b0a34d8;Yarkwaco Site;West Papua | Ormuwari, Ravenirara, Jayapura Regency, Papua;;4326;140.559889;-2.448583;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Tajaho stone is in the form of natural stone without any work at all and has a shape like a gurango fish or hammer shark. Batuini functions as a sign of the house (former house) or the sign of the location of the Toto II Tribe's house, and evidence of ownership of customary territory recognised by other surrounding tribes. | Keywords: papua, west papua | Alternative_Name: Batu Tahajo;
bdafeac8-58aa-4ce0-919a-ede823cc0c9c;Wanyamdara Site;West Papua | Ormuwari, Ravenirara, Jayapura Regency, Papua;;4326;140.551222;-2.453528;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Ancestor Stone are two monolithic stones that are believed to be the ancestors of the Nari Tribe descended from Ondoafi that turned into stones. The two stones are natural stones without processing. The longer stone shows the male ancestor (Tandiriko) and the shorter and slightly round one shows the female ancestor (Mandaarki). The Ancestor stone functions as a unifying symbol of the Trong Tribe from the Nari clan descended from Ondoafi. This stone is also evidence of ownership of traditional territory. | Keywords: papua, west papua;
60dd154f-1c16-496f-9fb0-272721ffccef;Peunoudia Site;West Papua | Wambena, Depapre, Jayapura Regency, Papua;;4326;140.411;-2.412194;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: The Yendaepiwai stone is in the form of four monoliths lying horizontally in the yard of Mr. Matthew Yerisitauow. The distance of the first stone to the second stone is 5 metres, the second stone to the third stone 4 metres, and the third stone to the fourth stone 2.20 metres. The stones have various sizes. On the surface of the stone there are a number of holes and cracks that are believed to be the scars of spears and arrows. Not far from the location of Batu Yendaepiwai, there is Batu Permen, which is a very large natural stone that lies like hanging on the coast. | Keywords: papua, west papua | Alternative_Name: Batu Yendaepiwai 1-4;
addaeb9b-445b-4047-8229-0ffd4fc237d7;Peunoudia Site;West Papua | Wambena, Depapre, Jayapura Regency, Papua;;4326;140.411;-2.412194;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: The Yendaepiwai stone is in the form of four monoliths lying horizontally in the yard of Mr. Matthew Yerisitauow. The distance of the first stone to the second stone is 5 metres, the second stone to the third stone 4 metres, and the third stone to the fourth stone 2.20 metres. The stones have various sizes. On the surface of the stone there are a number of holes and cracks that are believed to be the scars of spears and arrows. Not far from the location of Batu Yendaepiwai, there is Batu Permen, which is a very large natural stone that lies like hanging on the coast. | Keywords: papua, west papua | Alternative_Name: Batu Permen;
fa4bb914-a226-40aa-bc1e-260d5b3a78fe;Yasodia Site;West Papua | HJ22+CQH Nehibe, Jayapura Regency, Papua;;4326;140.601972;-2.448944;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Sukun Stone is a number of stones of various sizes and shapes that are arranged in an area of 2,60 metres x 2,60 metres. These stones consist of a mother stone in the form of a monolith shaped like a diamond or a parallelogram with an uneven surface. In addition, there is a menhir statue with an oval head shape and wearing a tapered head and a circular headband on the forehead. On his oval face, there is a rope tie on the edge of the face from the forehead to the chin. His eyes and nose are worn out so they are invisible, his ears wear wavy earrings that jump up to his shoulders, the tip of his chin is long to his chest and covers his neck. The chest of the statue is not identified, but it seems to be using clothes because on the arm there are grooves like dangling cloth. His waist is wearing a waistband. On the genital part, there is a triangle shape, at the bottom there is a boundary in the form of a circular line, while on the side and back of the statue there are grooves of clothes that fall like fabric grooves under the neck and waist. The shape of the leg is unknown because the condition of the lower part is tapered, maybe because it is worn out or it is. Another possibility is because the position of the statue in the past was not on his back or sleeping on the ground, but was stuck standing on the ground. According to the community, this statue is a girl (Merawai) who is the source of the sukun fruit. Besides this, there are eight oval-shaped menhirs with smooth surfaces arranged transversely on the ground surface with a west-north-south east orientation. There is also a stone plate (betew) that has been broken and the broken part is gone. On the remaining stone plates, three oval-shaped basins appear on the surface. One of the basins is still intact, while the other two basins are partially left because they are broken. The stone plate functions as a place for offerings. | Keywords: papua, west papua | Alternative_Name: Batu Sukun;
de65bde6-e140-441f-b220-3daeeb117661;Meukisi Oru Dia Site;West Papua | Meukisi, Yokari, Jayapura Regency, Papua 99354;;4326;140.268111;-2.421667;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Lingkar Stone (oru dia ) is a number of monoliths arranged in a circle. The arranged stones are generally round, oval, and flat with a smooth surface. The Ring Stone is in the yard of Ondoafi's house or the chiefs according to their respective roles in the custom. The Ring Stone Formation consists of eight stones, ten stones, eleven stones, and twelve stones. According to the community, the number of stones on each ring stone should be twelve according to the number of their descendants, and the middle part is a place to make fire. At this time, from a number of Lingkaryang Stones, some have been found that are arranged on the ground without protective buildings and some have also been given protective buildings. There is also a Ring Stone that has been cast so that it cannot be moved. Lingkardi Stone functions as a seat during customary deliberation. However, at this time in some areas of Batu Lingkar there are benches that are arranged in a circle for seating and the existence of Batu Lingkar is only as a symbol. As a place of deliberation, usually if a meeting is going to be held, it is given a code or sign by lighting a fireplace in the middle of the Ring Stone. The ring stones are in accordance with their function divided into two, namely for peaceful tribal groups who talk about the problems of daily life of indigenous people, both related to economy, socio-culture, health, and welfare. War tribal groups specialise in discussing war issues. In every village where there is a Lingkar Stone. The number of Ring Stones for a peaceful tribe is more than for a war tribe which is only one. | Keywords: papua, west papua | Alternative_Name: Batu Lingkar;
5d64c020-434f-4315-ac19-56b3ffb68094;Endokisi Oru Dia Site;West Papua | Endokisi, Yokari, Jayapura Regency, Papua 99354;;4326;140.294139;-2.435917;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Lingkar Stone (oru dia ) is a number of monoliths arranged in a circle. The arranged stones are generally round, oval, and flat with a smooth surface. The Ring Stone is in the yard of Ondoafi's house or the chiefs according to their respective roles in the custom. The Ring Stone Formation consists of eight stones, ten stones, eleven stones, and twelve stones. According to the community, the number of stones on each ring stone should be twelve according to the number of their descendants, and the middle part is a place to make fire. At this time, from a number of Lingkaryang Stones, some have been found that are arranged on the ground without protective buildings and some have also been given protective buildings. There is also a Ring Stone that has been cast so that it cannot be moved. Lingkardi Stone functions as a seat during customary deliberation. However, at this time in some areas of Batu Lingkar there are benches that are arranged in a circle for seating and the existence of Batu Lingkar is only as a symbol. As a place of deliberation, usually if a meeting is going to be held, it is given a code or sign by lighting a fireplace in the middle of the Ring Stone. The ring stones are in accordance with their function divided into two, namely for peaceful tribal groups who talk about the problems of daily life of indigenous people, both related to economy, socio-culture, health, and welfare. War tribal groups specialise in discussing war issues. In every village where there is a Lingkar Stone. The number of Ring Stones for a peaceful tribe is more than for a war tribe which is only one. | Keywords: papua, west papua | Alternative_Name: Batu Lingkar;
9177704c-b777-4a9a-9838-91180e34e268;Senamai Oru Dia Site;West Papua | Snamai, Yokari, Jayapura Regency, Papua 99353;;4326;140.314861;-2.445306;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Lingkar Stone (oru dia ) is a number of monoliths arranged in a circle. The arranged stones are generally round, oval, and flat with a smooth surface. The Ring Stone is in the yard of Ondoafi's house or the chiefs according to their respective roles in the custom. The Ring Stone Formation consists of eight stones, ten stones, eleven stones, and twelve stones. According to the community, the number of stones on each ring stone should be twelve according to the number of their descendants, and the middle part is a place to make fire. At this time, from a number of Lingkaryang Stones, some have been found that are arranged on the ground without protective buildings and some have also been given protective buildings. There is also a Ring Stone that has been cast so that it cannot be moved. Lingkardi Stone functions as a seat during customary deliberation. However, at this time in some areas of Batu Lingkar there are benches that are arranged in a circle for seating and the existence of Batu Lingkar is only as a symbol. As a place of deliberation, usually if a meeting is going to be held, it is given a code or sign by lighting a fireplace in the middle of the Ring Stone. The ring stones are in accordance with their function divided into two, namely for peaceful tribal groups who talk about the problems of daily life of indigenous people, both related to economy, socio-culture, health, and welfare. War tribal groups specialise in discussing war issues. In every village where there is a Lingkar Stone. The number of Ring Stones for a peaceful tribe is more than for a war tribe which is only one. | Keywords: papua, west papua | Alternative_Name: Batu Lingkar;
40b54412-fcee-4fe6-8f41-a089e238aee2;Buseryo-Soroyena Oru Dia Site;West Papua | Yokari, Buseryo, Yokari, Jayapura Regency, Papua;;4326;140.317583;-2.44925;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Lingkar Stone (oru dia ) is a number of monoliths arranged in a circle. The arranged stones are generally round, oval, and flat with a smooth surface. The Ring Stone is in the yard of Ondoafi's house or the chiefs according to their respective roles in the custom. The Ring Stone Formation consists of eight stones, ten stones, eleven stones, and twelve stones. According to the community, the number of stones on each ring stone should be twelve according to the number of their descendants, and the middle part is a place to make fire. At this time, from a number of Lingkaryang Stones, some have been found that are arranged on the ground without protective buildings and some have also been given protective buildings. There is also a Ring Stone that has been cast so that it cannot be moved. Lingkardi Stone functions as a seat during customary deliberation. However, at this time in some areas of Batu Lingkar there are benches that are arranged in a circle for seating and the existence of Batu Lingkar is only as a symbol. As a place of deliberation, usually if a meeting is going to be held, it is given a code or sign by lighting a fireplace in the middle of the Ring Stone. The ring stones are in accordance with their function divided into two, namely for peaceful tribal groups who talk about the problems of daily life of indigenous people, both related to economy, socio-culture, health, and welfare. War tribal groups specialise in discussing war issues. In every village where there is a Lingkar Stone. The number of Ring Stones for a peaceful tribe is more than for a war tribe which is only one. | Keywords: papua, west papua | Alternative_Name: Batu Lingkar;
71dc7b71-5bb5-439e-916c-8d162c7753b9;Yapumara Batu Somda Site;West Papua | Yaugapsa, Demta, Jayapura Regency, Papua;;4326;140.153472;-2.340056;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: Somda Stone is a monolith believed to be a grandmother who has turned into stone. The location of Batu Somda is the place where the grandmother was killed in Kampung Tua Yapumara. That stone has become a historical stone in the life of the tribe living in the Demta region. They are tribes that used to be scattered to various regions, even reached the East Nusa Tenggara region (Timor Island), but they have been reunited. | Keywords: papua, west papua | Alternative_Name: Batu Somda;
41a655f0-85c7-4467-b6ec-74c202f1acb0;Ambora Site;West Papua | Demta Kota, Demta, Jayapura Regency, Papua;;4326;140.140722;-2.351694;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;http://dx.doi.org/10.24832/amt.v35i1.189;Description: The 'Tungku Api' Fire Furnace is a burning furnace located in the middle of a traditional meeting place. This furnace is in the shape of a circle of an array of stones that rising and the centre is filled with soil and ash from burning as well as a fireplace that is still burning. In the area around the furnace, there are long benches arranged around the furnace as seats during the deliberation. Fire in the furnace must die and must be kept alive. This is related to trust thanks to life and the presence of immortal figures (Wari). This Fire Furnace is the centre to talk about traditional issues such as genealogy, past life and future, social economy, life difficulties, time considerations, and community welfare. | Keywords: papua, west papua | Alternative_Name: Tungku Api;
befc746c-1979-48ff-82b4-ea3b7c56f562;Kafiailololu Rock Art Site;West Papua | Usaha Jaya, Misool Timur, Raja Ampat Regency, West Papua | Misool;;4326;130.4687;-1.97575;;No;Not documented;Not specified;Undefined;Undefined;Realestate;Ritual;;;;No;;Description: The surface of the wall is uneven with niches that had developed due to the rock formation process and the growing bushes. The rock art was drawn on the niches on the wall surface, but some have started to fade, so careful and meticulous treatment is necessary. The results from the study identified 19 rock art motifs that consisted of 1 human figure motif, 1 human face motif, 1 turtle motif, 1 hand drawing motif, 1 boomerang motif, 1 drum motif, 2 geometric motif, 1 circle motif, 1 parallel line motif, and 9 unidentified motifs. There are at least 6 figurative category motifs and 13 non-figurative motifs with 8 line types of motifs, 3 outline types of motifs, 5 solid infill types of motifs, and 2 negative type of motifs. From the visualization aspect of the motifs, the brush technique was applied in 8 motifs and another 8 were sprayed using red colored substances. There were 8 identified hand motifs that consisted of 1 right hand drawing and 7 hand drawings that could not be recognized. Other parts of the hand depicted in the motifs consisted of 6 fingers up to the palm, 1 finger to the wrist, and 1 finger up to the elbow. The hand drawings are negative type and oriented upwards. The dimension of the cliff chamber is 25 meters long measured from end to end of the rock art, while the height of the rock art is measured from the sea level to the nearest rock art which is 15 meters a.m.s.l, facing the southeast. | Keywords: papua, west papua, misool;
