SITE_SOURCE_ID;SITE_NAME;LOCALISATION;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;MAIN_CHARAC;CHARAC_LVL1;CHARAC_LVL2;CHARAC_LVL3;CHARAC_LVL4;CHARAC_EXP;BIBLIOGRAPHY;COMMENTS
IPAD_685;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 1b. R. mandible P4-M3. 1936. Pucangan. Mandible B.
IPAD_686;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Calvarium;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 2. Calotte. 1937. Kabuh. Pithecanthropus II.
IPAD_687;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Parietal;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 3. Parietals, occipital. 1938. Kabuh. Pithecanthropus III.
IPAD_688;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 4. Calvaria, maxilla, L.C-M1, Rt. C-M3. 1938-1939. Pucangan. Pithecanthropus IV, holotype P. robustus, ?Pongo.
IPAD_689;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 5. R. mandible, M1, M2. 1939. Pucangan. Holotype P. dubius, ?Pongo.
IPAD_690;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 6. R. mandible, P3, M1. 1941. Pucangan. Mandible D, Meganthropus A, holotype of Meganthropus paleojavanicus.
IPAD_691;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Teeth;Indeterminate;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 7a. Isolated teeth. 1937-1941. Pucangan.
IPAD_692;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Teeth;Indeterminate;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 7b. Isolated teeth. 1937-1941. Kabuh.
IPAD_693;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Homo erectus;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 7-70b. L. mandible, partial M1, M2 and M3.
IPAD_694;Sangiran;Java;;4326;-7.081330;1.0181453;;No;Documented;Not specified;;;Human remains;Unknown;Cranial;Mandible;;Yes;Meilinda, P., Lestari, P. P., Hermanto, W., Sari, M. A. P., Rohman, M. M., Wahyuningsih, I., & Aprianto, P. (2017). Katalog Homo erectus Sangiran. Balai Pelestarian Situs Manusia Purba Sangiran. https://repositori.kemendikdasmen.go.id/13120/1/KATALOG%20HOMO%20ERCTUS%20SANGIRAN.pdf;Sangiran 8. Rt. mandible, M3. 1952. Kabuh, Grenzbank or Upper Sangiran Fm. Meganthropus B, see Marks 1953.
