candidate_type,dataset,SITE_SOURCE_ID_1,SITE_NAME_1,LONGITUDE_1,LATITUDE_1,SITE_SOURCE_ID_2,SITE_NAME_2,LONGITUDE_2,LATITUDE_2,notes
cross_dataset_same_coords,V3+V4,de65bde6-e140-441f-b220-3daeeb117661,Meukisi Oru Dia Site,140.268111,-2.421667,de65bde6-e140-441f-b220-3daeeb117661, Meukisi Oru Dia Site              ,140.268111,-2.421667,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,5d64c020-434f-4315-ac19-56b3ffb68094,Endokisi Oru Dia Site,140.294139,-2.435917,5d64c020-434f-4315-ac19-56b3ffb68094, Endokisi Oru Dia Site             ,140.294139,-2.435917,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,9177704c-b777-4a9a-9838-91180e34e268,Senamai Oru Dia Site,140.314861,-2.445306,9177704c-b777-4a9a-9838-91180e34e268, Senamai Oru Dia Site              ,140.314861,-2.445306,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,40b54412-fcee-4fe6-8f41-a089e238aee2,Buseryo-Soroyena Oru Dia Site,140.317583,-2.44925,40b54412-fcee-4fe6-8f41-a089e238aee2, Buseryo-Soroyena Oru Dia Site     ,140.317583,-2.44925,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,71dc7b71-5bb5-439e-916c-8d162c7753b9,Yapumara Batu Somda Site,140.153472,-2.340056,71dc7b71-5bb5-439e-916c-8d162c7753b9, Yapumara Batu Somda Site          ,140.153472,-2.340056,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,41a655f0-85c7-4467-b6ec-74c202f1acb0,Ambora Site,140.140722,-2.351694,41a655f0-85c7-4467-b6ec-74c202f1acb0, Ambora Site                       ,140.140722,-2.351694,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,befc746c-1979-48ff-82b4-ea3b7c56f562,Kafiailololu Rock Art Site,130.4687,-1.97575,befc746c-1979-48ff-82b4-ea3b7c56f562, Kafiailololu Rock Art Site        ,130.4687,-1.97575,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,925178e9-58c5-47a8-8de0-afea585290f0,Muslim Cave Rock Art,130.465869,-1.969889,925178e9-58c5-47a8-8de0-afea585290f0, Muslim Cave Rock Art              ,130.465869,-1.969889,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,c209a92e-d755-424b-9e42-98df6b38d1a2,Tebing Sunmalelen Rock Art,130.458161,-1.964989,c209a92e-d755-424b-9e42-98df6b38d1a2, Tebing Sunmalelen Rock Art        ,130.458161,-1.964989,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,6a40fcdc-8256-4e07-8255-5b0fc9522595,Tebing Lumba-Lumba Rock Art,130.459519,-1.963417,6a40fcdc-8256-4e07-8255-5b0fc9522595, Tebing Lumba-Lumba Rock Art       ,130.459519,-1.963417,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,52b1a15e-e64d-43ca-8d1a-10334137c19d,Isisuk Rock Art Site,140.983833,-3.067139,52b1a15e-e64d-43ca-8d1a-10334137c19d, Isisuk Rock Art Site              ,140.983833,-3.067139,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,85803721-f582-4e54-8f60-1270fea8e342,Erfe Hora Cave,140.924278,-3.582167,85803721-f582-4e54-8f60-1270fea8e342, Erfe Hora Cave                    ,140.924278,-3.582167,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,0e69c649-8207-403a-afe9-1bc095b13c21,Yakumbru Cave,140.926944,-3.580111,0e69c649-8207-403a-afe9-1bc095b13c21, Yakumbru Cave                     ,140.926944,-3.580111,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,3f8facd0-45ff-43fb-8135-c928930e8eea,Yahoto Cave,140.931583,-3.578917,3f8facd0-45ff-43fb-8135-c928930e8eea, Yahoto Cave                       ,140.931583,-3.578917,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,7a7ae760-6cd4-430d-9749-5d6472f10dc7,Tutari Megalithic Site,140.455064,-2.56799,7a7ae760-6cd4-430d-9749-5d6472f10dc7, Tutari Megalithic Site            ,140.455064,-2.56799,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,25cf53a6-98fa-4502-b514-3f29b9ba8ef9,Mesiu Cave,102.424479,-2.652846,25cf53a6-98fa-4502-b514-3f29b9ba8ef9, Mesiu Cave                        ,102.424479,-2.652846,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,ad3ee8a2-a1dc-47ca-9d4a-7bf16330d262,Silabe 1 Cave,103.932069,-4.067222,ad3ee8a2-a1dc-47ca-9d4a-7bf16330d262, Silabe 1 Cave                     ,103.932069,-4.067222,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,3db84056-85b2-4ba2-8beb-aa86f1ee3172,Harimau Cave,103.931111,-4.074028,3db84056-85b2-4ba2-8beb-aa86f1ee3172, Harimau Cave                      ,103.931111,-4.074028,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,af27d85c-2d64-4893-95c3-a7c890cbd321,Sungai Lului Cave,102.447708,-2.658463,af27d85c-2d64-4893-95c3-a7c890cbd321, Sungai Lului Cave                 ,102.447708,-2.658463,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,6082bd08-4ecf-465b-8004-b36ef60f54ea,Kerbau 1 Cave,102.443399,-2.653594,6082bd08-4ecf-465b-8004-b36ef60f54ea, Kerbau 1 Cave                     ,102.443399,-2.653594,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,e894635b-66d5-48ff-9a7e-cc2f1113acda,Kandang Kerbau 3 Cave,102.433556,-2.658874,e894635b-66d5-48ff-9a7e-cc2f1113acda, Kandang Kerbau 3 Cave             ,102.433556,-2.658874,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,7dde7504-4916-405c-9f08-33abfdd127ad,Lumut Cave,102.434028,-2.658722,7dde7504-4916-405c-9f08-33abfdd127ad, Lumut Cave                        ,102.434028,-2.658722,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,d4462480-e531-4ae0-ac36-a7f96617f681,Aur Duri Cave,102.434177,-2.657245,d4462480-e531-4ae0-ac36-a7f96617f681, Aur Duri Cave                     ,102.434177,-2.657245,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,5172af79-6d31-4948-bb86-4dce8e6d2c77,Kasai Cave,102.433147,-2.655113,5172af79-6d31-4948-bb86-4dce8e6d2c77, Kasai Cave                        ,102.433147,-2.655113,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,1ca146e0-1ead-47d1-bd3b-62d6daab716d,Pondok Batu Rockshelter,102.430556,-2.654042,1ca146e0-1ead-47d1-bd3b-62d6daab716d, Pondok Batu Rockshelter           ,102.430556,-2.654042,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,30d13a27-adba-495e-a395-52e2ec613d7f,Metanduno Cave,122.659361,-4.898472,b629c976-0f2b-4dc9-b6d2-27dbdbaa72dc, Ida Malangi Rockshelter           ,122.659361,-4.898472,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,b629c976-0f2b-4dc9-b6d2-27dbdbaa72dc,Ida Malangi Rockshelter,122.659361,-4.898472,b629c976-0f2b-4dc9-b6d2-27dbdbaa72dc, Ida Malangi Rockshelter           ,122.659361,-4.898472,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,51cee842-9245-4780-b5a6-d4cf53530a17,Kabori Cave,122.659472,-4.898694,51cee842-9245-4780-b5a6-d4cf53530a17, Kabori Cave                       ,122.659472,-4.898694,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,11cfb1eb-5f8d-42ed-aeb8-5b59af7b9fa3,Sugi Patani Rockshelter,122.668361,-4.908333,11cfb1eb-5f8d-42ed-aeb8-5b59af7b9fa3, Sugi Patani Rockshelter           ,122.668361,-4.908333,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,c88605e4-618f-478b-a948-19a9d0864a61,Lakan Taghu Rockshelter,122.670167,-4.909972,c88605e4-618f-478b-a948-19a9d0864a61, Lakan Taghu Rockshelter           ,122.670167,-4.909972,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,1e8ecf47-7f7d-41fd-bb34-f4743bdbfeb9,Pominsa Cave,122.670528,-4.910556,1e8ecf47-7f7d-41fd-bb34-f4743bdbfeb9, Pominsa Cave                      ,122.670528,-4.910556,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,fec0913d-af48-44bc-a932-0d5b01b29b07,La Kolumbu Cave,122.665889,-4.89725,fec0913d-af48-44bc-a932-0d5b01b29b07, La Kolumbu Cave                   ,122.665889,-4.89725,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,5f4571cc-66e2-42b8-aa52-425c9e8ead8c,Toko Cave,122.672167,-4.89325,5f4571cc-66e2-42b8-aa52-425c9e8ead8c, Toko Cave                         ,122.672167,-4.89325,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,6b38de05-9465-4ca6-bdd3-cd87efc6f180,La Podo Rockshelter,122.668369,-4.908903,6b38de05-9465-4ca6-bdd3-cd87efc6f180, La Podo Rockshelter               ,122.668369,-4.908903,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,1164acfb-bbe0-4ee0-8c95-590dc1277529,La Nsarofa 1 Rockshelter,122.665611,-4.89725,1164acfb-bbe0-4ee0-8c95-590dc1277529, La Nsarofa 1 Rockshelter          ,122.665611,-4.89725,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,acdaa1e0-3aaf-4091-9782-5f3e16d4da52,La Nsarofa 2 Rockshelter,122.665528,-4.896361,acdaa1e0-3aaf-4091-9782-5f3e16d4da52, La Nsarofa 2 Rockshelter          ,122.665528,-4.896361,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,70c6a1c8-2d53-4e2e-b42c-96530c1a1495,Pinda Rockshelter,122.660667,-4.911222,70c6a1c8-2d53-4e2e-b42c-96530c1a1495, Pinda Rockshelter                 ,122.660667,-4.911222,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,039d562a-1e25-447f-96a0-0e5458b75714,La Sabo A / B Rockshelter,122.6765,-4.882556,039d562a-1e25-447f-96a0-0e5458b75714, La Sabo A / B Rockshelter         ,122.6765,-4.882556,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,bd75f996-4106-4e23-80d6-73ad5ab9f5a3,Tangga Ara Rockshelter,122.667444,-4.886028,bd75f996-4106-4e23-80d6-73ad5ab9f5a3, Tangga Ara Rockshelter            ,122.667444,-4.886028,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,45b43c04-487e-43ff-9bcd-2646d30ffbde,Wa Bose Cave,122.6735,-4.893722,45b43c04-487e-43ff-9bcd-2646d30ffbde, Wa Bose Cave                      ,122.6735,-4.893722,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,500abc7e-88c5-44a9-bdca-8dc7bbe5632a,Kaghofine Rock Art Site,122.673083,-4.91477,500abc7e-88c5-44a9-bdca-8dc7bbe5632a, Kaghofine Rock Art Site           ,122.673083,-4.91477,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,bccec835-f76a-4578-a5a4-d73231cf9d15,Foo Rock Art Site,122.667646,-4.911312,bccec835-f76a-4578-a5a4-d73231cf9d15, Foo Rock Art Site                 ,122.667646,-4.911312,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,a1ebbec6-93ea-4900-b2ef-ec844ece695d,Kumbohu Rock Art Site,122.66349,-4.907058,a1ebbec6-93ea-4900-b2ef-ec844ece695d, Kumbohu Rock Art Site             ,122.66349,-4.907058,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,f3fcd158-7324-4a3d-bd2c-03c6780309b9,Wakuntai Rock Art Site,122.672694,-4.89959,f3fcd158-7324-4a3d-bd2c-03c6780309b9, Wakuntai Rock Art Site            ,122.672694,-4.89959,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,b9efb2f9-66dd-40f1-9f14-22bf2d1f1e1b,Laporomi Rock Art Site,122.67293,-4.895673,b9efb2f9-66dd-40f1-9f14-22bf2d1f1e1b, Laporomi Rock Art Site            ,122.67293,-4.895673,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,12cbfa73-9ce0-4cbd-9b85-68ba065a850c,Lakubha Rock Art Site,122.667153,-4.887492,12cbfa73-9ce0-4cbd-9b85-68ba065a850c, Lakubha Rock Art Site             ,122.667153,-4.887492,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,039b23ba-fe3a-49d9-895d-725ff79781ff,Wabeau Rock Art Site,122.665197,-4.883547,039b23ba-fe3a-49d9-895d-725ff79781ff, Wabeau Rock Art Site              ,122.665197,-4.883547,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,43def9d5-a49b-4639-8b23-eb2b6f7eba49,Melabuno Rock Art Site,122.657524,-4.915296,43def9d5-a49b-4639-8b23-eb2b6f7eba49, Melabuno Rock Art Site            ,122.657524,-4.915296,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,829f80e6-6a4e-4e7a-a1a1-829d6c9b6cce,Maarewu Rock Art Site,122.657246,-4.912175,829f80e6-6a4e-4e7a-a1a1-829d6c9b6cce, Maarewu Rock Art Site             ,122.657246,-4.912175,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,926e4b9a-2bcf-4210-aab9-ede66807815e,Wakekei Rock Art Site,122.665893,-4.899795,926e4b9a-2bcf-4210-aab9-ede66807815e, Wakekei Rock Art Site             ,122.665893,-4.899795,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,f07495ba-5df2-47f2-ae00-1c3ff885d385,Febunia Pando Rock Art Site,122.665497,-4.897687,f07495ba-5df2-47f2-ae00-1c3ff885d385, Febunia Pando Rock Art Site       ,122.665497,-4.897687,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,e11a13f1-6502-4088-8090-b414cc2dbb0d,Kanulemba Rock Art Site,122.681905,-4.875621,e11a13f1-6502-4088-8090-b414cc2dbb0d, Kanulemba Rock Art Site           ,122.681905,-4.875621,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,80b13e1f-888b-46fa-be74-79631ebe1fb5,Waano Rock Art Site,122.64767,-4.890368,80b13e1f-888b-46fa-be74-79631ebe1fb5, Waano Rock Art Site               ,122.64767,-4.890368,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,c32eb0a8-272f-474e-a67a-6e9b83b4d806,Wakotubi Rock Art Site,122.643358,-4.891732,c32eb0a8-272f-474e-a67a-6e9b83b4d806, Wakotubi Rock Art Site            ,122.643358,-4.891732,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,c5907c73-df86-4799-b9a6-38eab4362225,Kalibu Rock Art Site,122.660336,-4.884377,c5907c73-df86-4799-b9a6-38eab4362225, Kalibu Rock Art Site              ,122.660336,-4.884377,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,3eab8155-c2cf-4fc6-b82c-04e62f599425,Ladhaniha Rock Art Site,122.659737,-4.892156,3eab8155-c2cf-4fc6-b82c-04e62f599425, Ladhaniha Rock Art Site           ,122.659737,-4.892156,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,f7daa309-eb11-4a7a-8b54-7968cc56713c,Makampilo Rock Art Site,122.656343,-4.896081,f7daa309-eb11-4a7a-8b54-7968cc56713c, Makampilo Rock Art Site           ,122.656343,-4.896081,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,73991dd5-7ea8-45a7-9a89-9f4d83792742,Lonsobalano Rock Art Site,122.670063,-4.892876,73991dd5-7ea8-45a7-9a89-9f4d83792742, Lonsobalano Rock Art Site         ,122.670063,-4.892876,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,768703ff-f92f-497b-a34b-e143f3d17c91,Andomo Cave,121.317472,-2.629389,768703ff-f92f-497b-a34b-e143f3d17c91, Andomo Cave                       ,121.317472,-2.629389,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,fd80b360-5419-41da-8985-a0766cf0fa9c,Lampetia Cave,121.614722,-2.931028,fd80b360-5419-41da-8985-a0766cf0fa9c, Lampetia Cave                     ,121.614722,-2.931028,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,8c97ec78-3410-49b1-b3c1-18c6e39cf419,Moko Cave,122.571427,-5.527634,8c97ec78-3410-49b1-b3c1-18c6e39cf419, Moko Cave                         ,122.571427,-5.527634,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,22528664-a1f9-494c-9166-5b6744ec3550,Het Sor Sorot Rock Art Site,127.2155,-8.102722,22528664-a1f9-494c-9166-5b6744ec3550, Het Sor Sorot Rock Art Site       ,127.2155,-8.102722,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,1b98c986-31f0-4a10-be1c-80ffb3772725,Herku Rock Art Site,127.211806,-8.059778,1b98c986-31f0-4a10-be1c-80ffb3772725, Herku Rock Art Site               ,127.211806,-8.059778,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,80a3227f-ec4e-4fa7-be2d-439e3fd08dba,Intutun Rock Art Site,127.14775,-8.095194,80a3227f-ec4e-4fa7-be2d-439e3fd08dba, Intutun Rock Art Site             ,127.14775,-8.095194,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,cee340c2-a8c2-4641-b6a0-254a1794861f,Irmula Rock Art Site,127.227722,-8.097944,cee340c2-a8c2-4641-b6a0-254a1794861f, Irmula Rock Art Site              ,127.227722,-8.097944,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,a03cd3ab-8eb8-4c44-88dd-a7c7bb59ac8e,Kulwasuru Rock Art Site,127.206444,-8.105444,a03cd3ab-8eb8-4c44-88dd-a7c7bb59ac8e, Kulwasuru Rock Art Site           ,127.206444,-8.105444,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,b69c76a2-7779-43a6-8e8a-65ecc59b5e13,Lenhorhorok Rock Art Site,127.139722,-8.035556,b69c76a2-7779-43a6-8e8a-65ecc59b5e13, Lenhorhorok Rock Art Site         ,127.139722,-8.035556,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,38c43d8b-5238-494f-b379-725d71eae2b2,Liotitin Rock Art Site,127.207611,-8.105333,38c43d8b-5238-494f-b379-725d71eae2b2, Liotitin Rock Art Site            ,127.207611,-8.105333,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,39cd79d7-0f0f-4d39-a409-4802134afc0e,Salpuru Rock Art Site,127.212111,-8.063222,39cd79d7-0f0f-4d39-a409-4802134afc0e, Salpuru Rock Art Site             ,127.212111,-8.063222,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,7f87d279-b916-42fe-bf07-3c1babf82a9b,Wakurai Rock Art Site,127.148722,-8.100389,7f87d279-b916-42fe-bf07-3c1babf82a9b, Wakurai Rock Art Site             ,127.148722,-8.100389,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,c2bcbb71-e267-4804-842f-40f7c9094c0f,Kel Lein Rock Art Site,132.017139,-5.163694,c2bcbb71-e267-4804-842f-40f7c9094c0f, Kel Lein Rock Art Site            ,132.017139,-5.163694,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,4fe92f52-6619-43c4-9f7c-ec52fd1c561b,Watu Sika Rock Art Site,130.937317,-3.866433,4fe92f52-6619-43c4-9f7c-ec52fd1c561b, Watu Sika Rock Art Site           ,130.937317,-3.866433,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,50b91af9-c358-4326-aef6-3ffd485ece01,Luvat Cave Rock Art,132.680311,-5.619104,50b91af9-c358-4326-aef6-3ffd485ece01, Luvat Cave Rock Art               ,132.680311,-5.619104,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,30a71bf2-c358-4127-def6-3ffd485ece01,Tanjung Bintang Rock Art,127.924601,-2.92675,30a71bf2-c358-4127-def6-3ffd485ece01, Tanjung Bintang Rock Art          ,127.924601,-2.92675,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,97e61c7d-2c4d-406f-9dad-61d48d936a64,Tron Bon Lei Rockshelters,124.567936,-8.434308,97e61c7d-2c4d-406f-9dad-61d48d936a64, Tron Bon Lei Rockshelters         ,124.567936,-8.434308,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,97e61c7d-2c4d-406f-9dad-61d48d936a64,Tron Bon Lei Rockshelters,124.567936,-8.434308,e665cec5-3f13-40e1-8be9-23697dcc1ea0, Ba Lei Rockshelter                ,124.567936,-8.434308,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,e665cec5-3f13-40e1-8be9-23697dcc1ea0,Ba Lei Rockshelter,124.567936,-8.434308,97e61c7d-2c4d-406f-9dad-61d48d936a64, Tron Bon Lei Rockshelters         ,124.567936,-8.434308,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,e665cec5-3f13-40e1-8be9-23697dcc1ea0,Ba Lei Rockshelter,124.567936,-8.434308,e665cec5-3f13-40e1-8be9-23697dcc1ea0, Ba Lei Rockshelter                ,124.567936,-8.434308,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,f757d408-d97e-45af-9ef2-f4877aa8711d,Kobatuwa Site,121.0879,-8.68851,f757d408-d97e-45af-9ef2-f4877aa8711d, Kobatuwa Site                     ,121.0879,-8.68851,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,451732be-9d10-4140-a77e-552359536012,Wolo Milo Site,121.14083,-8.68271,451732be-9d10-4140-a77e-552359536012, Wolo Milo Site                    ,121.14083,-8.68271,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,82611945-d6bf-458f-bf30-35866bfbf2a2,Mata Menge Site,121.09563,-8.69266,82611945-d6bf-458f-bf30-35866bfbf2a2, Mata Menge Site                   ,121.09563,-8.69266,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,9ed72e58-cff7-4e09-b783-2649f3567775,Wolokeo Site,121.14972,-8.70926,9ed72e58-cff7-4e09-b783-2649f3567775, Wolokeo Site                      ,121.14972,-8.70926,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,b41df4e0-5e5f-4214-af4d-58520bcd9171,Boa Lesa Site,121.1005,-8.69605,b41df4e0-5e5f-4214-af4d-58520bcd9171, Boa Lesa Site                     ,121.1005,-8.69605,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,0c3cdbde-1f67-4dff-ae8d-59e6fbe0a50f,Pauphadhi Site,121.16841,-8.6875,0c3cdbde-1f67-4dff-ae8d-59e6fbe0a50f, Pauphadhi Site                    ,121.16841,-8.6875,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,8f5527f6-b48e-4bcb-9aba-1dcb9af71d07,Kopowatu Site,121.15933,-8.69465,8f5527f6-b48e-4bcb-9aba-1dcb9af71d07, Kopowatu Site                     ,121.15933,-8.69465,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,60194fa1-c22f-4607-8172-267dbdfb3ef1,Ngamapa Site,121.15625,-8.69169,60194fa1-c22f-4607-8172-267dbdfb3ef1, Ngamapa Site                      ,121.15625,-8.69169,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,e922e4aa-ac29-4f49-97c8-154e50bba2b9,Nali Site,123.494296,-8.243141,e922e4aa-ac29-4f49-97c8-154e50bba2b9, Nali Site                         ,123.494296,-8.243141,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,a5a7829d-4f6d-46e2-ba7a-2bc2808e0815,Tene Kero Site,123.711678,-8.242357,a5a7829d-4f6d-46e2-ba7a-2bc2808e0815, Tene Kero Site                    ,123.711678,-8.242357,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,9a8f0057-3ad7-47b7-9630-ccd449a72b34,Liang Jon Rockshelter,117.273444,1.064639,9a8f0057-3ad7-47b7-9630-ccd449a72b34, Liang Jon Rockshelter             ,117.273444,1.064639,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,9ef28e3a-e5b3-4024-861f-f8a98ef2269c,Liang Abu Rockshelter,117.287861,1.468306,9ef28e3a-e5b3-4024-861f-f8a98ef2269c, Liang Abu Rockshelter             ,117.287861,1.468306,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,7cab475e-5f13-4908-a8ed-0b7c5b3efa1f,Liang Pemalawan Rockshelter,117.304353,1.534956,7cab475e-5f13-4908-a8ed-0b7c5b3efa1f, Liang Pemalawan Rockshelter       ,117.304353,1.534956,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,9b3243d8-8698-4201-8e92-bcbbe02b7283,Liang Karim,117.25858,1.0219808,9b3243d8-8698-4201-8e92-bcbbe02b7283, Liang Karim                       ,117.25858,1.0219808,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,1f878629-e6e7-479b-9776-71c490ee966d,Minanga Sipakko Site,119.460889,-2.460278,1f878629-e6e7-479b-9776-71c490ee966d, Minanga Sipakko Site              ,119.460889,-2.460278,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,093ae0e9-7d34-4b3b-b9cb-8f547153b722,Sikendeng Site,119.155528,-2.298972,093ae0e9-7d34-4b3b-b9cb-8f547153b722, Sikendeng Site                    ,119.155528,-2.298972,Same coordinates across datasets
cross_dataset_same_coords,V3+V4,f60a1789-a98b-47cc-b733-7c681b98bc00,Gunung Piring Site,116.364189,-8.891519,f60a1789-a98b-47cc-b733-7c681b98bc00, Gunung Piring Site                ,116.364189,-8.891519,Same coordinates across datasets
