SITE_SOURCE_ID;SITE_NAME;PDF_FILE;PAGE;IMAGE_NAME;IMAGE_IDENTIFIER;IMAGE_URL;WIDTH;HEIGHT;FORMAT;SCORE;REASONS;MANIFEST_URL
drive-1d7a0ba53742;Gua Kabori;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;34;p034-02-gua-kabori.jpg;drive-1d7a0ba53742/p034-02-gua-kabori.jpg;/assets/drive-site-images/drive-1d7a0ba53742/p034-02-gua-kabori.jpg;116;116;JPEG;10;site-name-on-page | map-context | site-mention-hits | tiny-image | small-short-side;/iiif/manifests/sites/drive-1d7a0ba53742.json
drive-1d7a0ba53742;Gua Kabori;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;34;p034-01-gua-kabori.jpg;drive-1d7a0ba53742/p034-01-gua-kabori.jpg;/assets/drive-site-images/drive-1d7a0ba53742/p034-01-gua-kabori.jpg;115;116;JPEG;10;site-name-on-page | map-context | site-mention-hits | tiny-image | small-short-side;/iiif/manifests/sites/drive-1d7a0ba53742.json
drive-1d7a0ba53742;Gua Kabori;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;34;p034-05-gua-kabori.png;drive-1d7a0ba53742/p034-05-gua-kabori.png;/assets/drive-site-images/drive-1d7a0ba53742/p034-05-gua-kabori.png;101;73;JPEG2000;10;site-name-on-page | map-context | site-mention-hits | tiny-image | small-short-side;/iiif/manifests/sites/drive-1d7a0ba53742.json
drive-1d7a0ba53742;Gua Kabori;Warisan Budaya Maritim Nusantara by Supratikno Rahardjo, Nies Anggraeni, Titi Surti Nastiti, Wiwin Djuwita Ramelan (z-lib.org).pdf;34;p034-08-gua-kabori.jpg;drive-1d7a0ba53742/p034-08-gua-kabori.jpg;/assets/drive-site-images/drive-1d7a0ba53742/p034-08-gua-kabori.jpg;105;70;JPEG;10;site-name-on-page | map-context | site-mention-hits | tiny-image | small-short-side;/iiif/manifests/sites/drive-1d7a0ba53742.json
drive-c5b3432f2a46;Gua Andomo;Butta Toa.pdf;95;p095-01-gua-andomo.jpg;drive-c5b3432f2a46/p095-01-gua-andomo.jpg;/assets/drive-site-images/drive-c5b3432f2a46/p095-01-gua-andomo.jpg;611;494;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5b3432f2a46.json
drive-c5b3432f2a46;Gua Andomo;Butta Toa.pdf;95;p095-02-gua-andomo.jpg;drive-c5b3432f2a46/p095-02-gua-andomo.jpg;/assets/drive-site-images/drive-c5b3432f2a46/p095-02-gua-andomo.jpg;512;287;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5b3432f2a46.json
drive-c5b3432f2a46;Gua Andomo;Butta Toa.pdf;96;p096-02-gua-andomo.jpg;drive-c5b3432f2a46/p096-02-gua-andomo.jpg;/assets/drive-site-images/drive-c5b3432f2a46/p096-02-gua-andomo.jpg;707;398;JPEG;33;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5b3432f2a46.json
drive-c5b3432f2a46;Gua Andomo;Butta Toa.pdf;96;p096-01-gua-andomo.jpg;drive-c5b3432f2a46/p096-01-gua-andomo.jpg;/assets/drive-site-images/drive-c5b3432f2a46/p096-01-gua-andomo.jpg;519;430;JPEG;33;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5b3432f2a46.json
drive-c5b3432f2a46;Gua Andomo;Butta Toa.pdf;96;p096-03-gua-andomo.jpg;drive-c5b3432f2a46/p096-03-gua-andomo.jpg;/assets/drive-site-images/drive-c5b3432f2a46/p096-03-gua-andomo.jpg;532;384;JPEG;33;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5b3432f2a46.json
drive-c5b3432f2a46;Gua Andomo;Butta Toa.pdf;96;p096-04-gua-andomo.jpg;drive-c5b3432f2a46/p096-04-gua-andomo.jpg;/assets/drive-site-images/drive-c5b3432f2a46/p096-04-gua-andomo.jpg;534;372;JPEG;33;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-c5b3432f2a46.json
drive-13f11c90c3d5;Liang Gobel;Indonesian_LithicProduction.pdf;28;p028-01-liang-gobel.jpg;drive-13f11c90c3d5/p028-01-liang-gobel.jpg;/assets/drive-site-images/drive-13f11c90c3d5/p028-01-liang-gobel.jpg;948;796;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-13f11c90c3d5.json
drive-13f11c90c3d5;Liang Gobel;crandell,+Journal+editor,+Forestier+etal+1+-+ver+1.10+-READY.pdf;28;p028-01-liang-gobel.jpg;drive-13f11c90c3d5/p028-01-liang-gobel.jpg;/assets/drive-site-images/drive-13f11c90c3d5/p028-01-liang-gobel.jpg;948;796;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-13f11c90c3d5.json
drive-13f11c90c3d5;Liang Gobel;productionslithiquesarchipelindonésien.pdf;29;p029-01-liang-gobel.jpg;drive-13f11c90c3d5/p029-01-liang-gobel.jpg;/assets/drive-site-images/drive-13f11c90c3d5/p029-01-liang-gobel.jpg;948;796;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-13f11c90c3d5.json
drive-13f11c90c3d5;Liang Gobel;HumanOccupEKal.pdf;4;p004-01-liang-gobel.jpg;drive-13f11c90c3d5/p004-01-liang-gobel.jpg;/assets/drive-site-images/drive-13f11c90c3d5/p004-01-liang-gobel.jpg;811;832;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-13f11c90c3d5.json
drive-13f11c90c3d5;Liang Gobel;Terminal Pleistoceneand Holocene Population Historyof Java_SongKeplek.pdf;119;p119-01-liang-gobel.jpg;drive-13f11c90c3d5/p119-01-liang-gobel.jpg;/assets/drive-site-images/drive-13f11c90c3d5/p119-01-liang-gobel.jpg;811;832;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-13f11c90c3d5.json
drive-13f11c90c3d5;Liang Gobel;Indonesian_LithicProduction.pdf;31;p031-01-liang-gobel.jpg;drive-13f11c90c3d5/p031-01-liang-gobel.jpg;/assets/drive-site-images/drive-13f11c90c3d5/p031-01-liang-gobel.jpg;1260;494;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-13f11c90c3d5.json
drive-39a93adaf87b;Gua Makpan;88724-2.pdf;8;p008-01-gua-makpan.jpg;drive-39a93adaf87b/p008-01-gua-makpan.jpg;/assets/drive-site-images/drive-39a93adaf87b/p008-01-gua-makpan.jpg;1482;1809;JPEG;38;site-name-on-page | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-39a93adaf87b.json
drive-39a93adaf87b;Gua Makpan;OnoPawlik2024_ThePrehistoryofHumanMigration_IntechOpen_105160.pdf;150;p150-01-gua-makpan.png;drive-39a93adaf87b/p150-01-gua-makpan.png;/assets/drive-site-images/drive-39a93adaf87b/p150-01-gua-makpan.png;939;1146;PNG;38;site-name-on-page | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-39a93adaf87b.json
drive-39a93adaf87b;Gua Makpan;GuaMapkan_Alor.pdf;7;p007-01-gua-makpan.jpg;drive-39a93adaf87b/p007-01-gua-makpan.jpg;/assets/drive-site-images/drive-39a93adaf87b/p007-01-gua-makpan.jpg;1949;1320;JPEG;32;site-name-on-page | figure-photo-context | map-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-39a93adaf87b.json
drive-39a93adaf87b;Gua Makpan;Holocene_BurialPractice_AlorIsland.pdf;7;p007-01-gua-makpan.jpg;drive-39a93adaf87b/p007-01-gua-makpan.jpg;/assets/drive-site-images/drive-39a93adaf87b/p007-01-gua-makpan.jpg;1949;1320;JPEG;32;site-name-on-page | figure-photo-context | map-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-39a93adaf87b.json
drive-39a93adaf87b;Gua Makpan;GuaMapkan_Alor.pdf;8;p008-01-gua-makpan.jpg;drive-39a93adaf87b/p008-01-gua-makpan.jpg;/assets/drive-site-images/drive-39a93adaf87b/p008-01-gua-makpan.jpg;2008;572;JPEG;32;site-name-on-page | figure-photo-context | map-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-39a93adaf87b.json
drive-39a93adaf87b;Gua Makpan;Holocene_BurialPractice_AlorIsland.pdf;8;p008-01-gua-makpan.jpg;drive-39a93adaf87b/p008-01-gua-makpan.jpg;/assets/drive-site-images/drive-39a93adaf87b/p008-01-gua-makpan.jpg;2008;572;JPEG;32;site-name-on-page | figure-photo-context | map-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-39a93adaf87b.json
drive-3483e1bb067f;Shiraho-Saonetabaru Cave;Emergence and Diversity of Modern Human Behavior in Paleolithic Asia (Yousuke Kaifu, Masami Izuho, Ted Goebel etc.) (z-lib.org).pdf;307;p307-01-shiraho-saonetabaru-cave.jpg;drive-3483e1bb067f/p307-01-shiraho-saonetabaru-cave.jpg;/assets/drive-site-images/drive-3483e1bb067f/p307-01-shiraho-saonetabaru-cave.jpg;1000;631;JPEG;36;site-name-on-page | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-3483e1bb067f.json
drive-0452763239ef;Makpan Cave;Fishhooks  Lures  and Sinkers  Intensive Manufacture of Marine Technology from the Terminal Pleistocene at Makpan Cave  Alor Island  Indonesia.pdf;3;p003-01-makpan-cave.jpg;drive-0452763239ef/p003-01-makpan-cave.jpg;/assets/drive-site-images/drive-0452763239ef/p003-01-makpan-cave.jpg;1590;995;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-0452763239ef.json
drive-0452763239ef;Makpan Cave;Staple or delicacy  Sea urchin exploitation over the last 40 000 years at Makpan Cave  Alor Island.pdf;7;p007-01-makpan-cave.jpg;drive-0452763239ef/p007-01-makpan-cave.jpg;/assets/drive-site-images/drive-0452763239ef/p007-01-makpan-cave.jpg;1494;1329;JPEG;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-0452763239ef.json
drive-0452763239ef;Makpan Cave;Staple or delicacy  Sea urchin exploitation over the last 40 000 years at Makpan Cave  Alor Island.pdf;6;p006-01-makpan-cave.jpg;drive-0452763239ef/p006-01-makpan-cave.jpg;/assets/drive-site-images/drive-0452763239ef/p006-01-makpan-cave.jpg;1444;817;JPEG;42;site-name-on-page | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-0452763239ef.json
drive-0452763239ef;Makpan Cave;88744-3.pdf;16;p016-01-makpan-cave.jpg;drive-0452763239ef/p016-01-makpan-cave.jpg;/assets/drive-site-images/drive-0452763239ef/p016-01-makpan-cave.jpg;1418;848;JPEG;40;site-name-on-page | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-0452763239ef.json
drive-0452763239ef;Makpan Cave;Fishhooks  Lures  and Sinkers  Intensive Manufacture of Marine Technology from the Terminal Pleistocene at Makpan Cave  Alor Island  Indonesia.pdf;1;p001-11-makpan-cave.png;drive-0452763239ef/p001-11-makpan-cave.png;/assets/drive-site-images/drive-0452763239ef/p001-11-makpan-cave.png;600;694;PNG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-0452763239ef.json
drive-0452763239ef;Makpan Cave;Fishhooks  Lures  and Sinkers  Intensive Manufacture of Marine Technology from the Terminal Pleistocene at Makpan Cave  Alor Island  Indonesia.pdf;1;p001-12-makpan-cave.png;drive-0452763239ef/p001-12-makpan-cave.png;/assets/drive-site-images/drive-0452763239ef/p001-12-makpan-cave.png;600;694;PNG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-0452763239ef.json
drive-dc044b157d05;Gua Harto;Borneo_Menyingkap_gua_prasejarah.pdf;153;p153-02-gua-harto.jpg;drive-dc044b157d05/p153-02-gua-harto.jpg;/assets/drive-site-images/drive-dc044b157d05/p153-02-gua-harto.jpg;1351;899;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-dc044b157d05.json
drive-dc044b157d05;Gua Harto;Borneo_Menyingkap_gua_prasejarah.pdf;150;p150-02-gua-harto.jpg;drive-dc044b157d05/p150-02-gua-harto.jpg;/assets/drive-site-images/drive-dc044b157d05/p150-02-gua-harto.jpg;1332;747;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-dc044b157d05.json
drive-dc044b157d05;Gua Harto;Borneo_Menyingkap_gua_prasejarah.pdf;152;p152-04-gua-harto.jpg;drive-dc044b157d05/p152-04-gua-harto.jpg;/assets/drive-site-images/drive-dc044b157d05/p152-04-gua-harto.jpg;1067;708;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-dc044b157d05.json
drive-dc044b157d05;Gua Harto;Borneo_Menyingkap_gua_prasejarah.pdf;152;p152-05-gua-harto.jpg;drive-dc044b157d05/p152-05-gua-harto.jpg;/assets/drive-site-images/drive-dc044b157d05/p152-05-gua-harto.jpg;948;628;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-dc044b157d05.json
drive-dc044b157d05;Gua Harto;First Islanders Prehistory and Human Migration in Island Southeast Asia by Peter Bellwood (z-lib.org).pdf;376;p376-01-gua-harto.jpg;drive-dc044b157d05/p376-01-gua-harto.jpg;/assets/drive-site-images/drive-dc044b157d05/p376-01-gua-harto.jpg;580;394;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-dc044b157d05.json
drive-dc044b157d05;Gua Harto;Borneo_Menyingkap_gua_prasejarah.pdf;19;p019-03-gua-harto.jpg;drive-dc044b157d05/p019-03-gua-harto.jpg;/assets/drive-site-images/drive-dc044b157d05/p019-03-gua-harto.jpg;816;197;JPEG;39;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-dc044b157d05.json
drive-97eb01858750;Gua Jufri;Borneo_Menyingkap_gua_prasejarah.pdf;139;p139-01-gua-jufri.jpg;drive-97eb01858750/p139-01-gua-jufri.jpg;/assets/drive-site-images/drive-97eb01858750/p139-01-gua-jufri.jpg;807;1660;JPEG;40;site-name-on-page | locality-context | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-97eb01858750.json
drive-97eb01858750;Gua Jufri;Borneo_Menyingkap_gua_prasejarah.pdf;19;p019-03-gua-jufri.jpg;drive-97eb01858750/p019-03-gua-jufri.jpg;/assets/drive-site-images/drive-97eb01858750/p019-03-gua-jufri.jpg;816;197;JPEG;39;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-97eb01858750.json
drive-97eb01858750;Gua Jufri;Borneo_Menyingkap_gua_prasejarah.pdf;19;p019-02-gua-jufri.jpg;drive-97eb01858750/p019-02-gua-jufri.jpg;/assets/drive-site-images/drive-97eb01858750/p019-02-gua-jufri.jpg;815;197;JPEG;39;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-97eb01858750.json
drive-97eb01858750;Gua Jufri;Borneo_Menyingkap_gua_prasejarah.pdf;19;p019-01-gua-jufri.jpg;drive-97eb01858750/p019-01-gua-jufri.jpg;/assets/drive-site-images/drive-97eb01858750/p019-01-gua-jufri.jpg;814;197;JPEG;39;site-name-on-page | locality-context | indonesia-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-97eb01858750.json
drive-97eb01858750;Gua Jufri;Borneo_Menyingkap_gua_prasejarah.pdf;90;p090-02-gua-jufri.jpg;drive-97eb01858750/p090-02-gua-jufri.jpg;/assets/drive-site-images/drive-97eb01858750/p090-02-gua-jufri.jpg;1447;958;JPEG;38;site-name-on-page | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-97eb01858750.json
drive-97eb01858750;Gua Jufri;Borneo_Menyingkap_gua_prasejarah.pdf;90;p090-01-gua-jufri.jpg;drive-97eb01858750/p090-01-gua-jufri.jpg;/assets/drive-site-images/drive-97eb01858750/p090-01-gua-jufri.jpg;1067;754;JPEG;38;site-name-on-page | indonesia-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-97eb01858750.json
drive-b47ea9854a05;Daeo Cave;Brumm_MoviusLine_Paleolithic.pdf;433;p433-58-daeo-cave.jpg;drive-b47ea9854a05/p433-58-daeo-cave.jpg;/assets/drive-site-images/drive-b47ea9854a05/p433-58-daeo-cave.jpg;2102;1607;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-b47ea9854a05.json
drive-b47ea9854a05;Daeo Cave;Brumm_MoviusLine_Paleolithic.pdf;433;p433-01-daeo-cave.jpg;drive-b47ea9854a05/p433-01-daeo-cave.jpg;/assets/drive-site-images/drive-b47ea9854a05/p433-01-daeo-cave.jpg;2102;561;JPEG;44;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-b47ea9854a05.json
drive-b47ea9854a05;Daeo Cave;Brumm_MoviusLine_Paleolithic.pdf;433;p433-68-daeo-cave.jpg;drive-b47ea9854a05/p433-68-daeo-cave.jpg;/assets/drive-site-images/drive-b47ea9854a05/p433-68-daeo-cave.jpg;1074;196;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-b47ea9854a05.json
drive-b47ea9854a05;Daeo Cave;Brumm_MoviusLine_Paleolithic.pdf;433;p433-61-daeo-cave.jpg;drive-b47ea9854a05/p433-61-daeo-cave.jpg;/assets/drive-site-images/drive-b47ea9854a05/p433-61-daeo-cave.jpg;510;390;JPEG;41;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-b47ea9854a05.json
drive-b47ea9854a05;Daeo Cave;Moluccas_BoneShells.pdf;12;p012-01-daeo-cave.jpg;drive-b47ea9854a05/p012-01-daeo-cave.jpg;/assets/drive-site-images/drive-b47ea9854a05/p012-01-daeo-cave.jpg;1689;452;JPEG;40;site-name-on-page | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-b47ea9854a05.json
drive-b47ea9854a05;Daeo Cave;Observations_on_the_Northern_Moluccan_excavated_an.pdf;12;p012-01-daeo-cave.jpg;drive-b47ea9854a05/p012-01-daeo-cave.jpg;/assets/drive-site-images/drive-b47ea9854a05/p012-01-daeo-cave.jpg;1689;452;JPEG;40;site-name-on-page | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-b47ea9854a05.json
drive-a9536cbca916;Gua Sumpang Bita;SSulawesiHolocene_Bulbeck.pdf;38;p038-01-gua-sumpang-bita.jpg;drive-a9536cbca916/p038-01-gua-sumpang-bita.jpg;/assets/drive-site-images/drive-a9536cbca916/p038-01-gua-sumpang-bita.jpg;915;1418;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-a9536cbca916.json
drive-a9536cbca916;Gua Sumpang Bita;s41598-022-25810-1.pdf;12;p012-01-gua-sumpang-bita.png;drive-a9536cbca916/p012-01-gua-sumpang-bita.png;/assets/drive-site-images/drive-a9536cbca916/p012-01-gua-sumpang-bita.png;1100;90;PNG;21;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | small-short-side | extreme-aspect;/iiif/manifests/sites/drive-a9536cbca916.json
drive-a9536cbca916;Gua Sumpang Bita;document (2).pdf;44;p044-01-gua-sumpang-bita.jpg;drive-a9536cbca916/p044-01-gua-sumpang-bita.jpg;/assets/drive-site-images/drive-a9536cbca916/p044-01-gua-sumpang-bita.jpg;510;35;JPEG;3;site-name-on-page | site-mention-hits | tiny-image | small-short-side | extreme-aspect;/iiif/manifests/sites/drive-a9536cbca916.json
drive-a9536cbca916;Gua Sumpang Bita;document (2).pdf;44;p044-02-gua-sumpang-bita.jpg;drive-a9536cbca916/p044-02-gua-sumpang-bita.jpg;/assets/drive-site-images/drive-a9536cbca916/p044-02-gua-sumpang-bita.jpg;510;35;JPEG;3;site-name-on-page | site-mention-hits | tiny-image | small-short-side | extreme-aspect;/iiif/manifests/sites/drive-a9536cbca916.json
drive-a9536cbca916;Gua Sumpang Bita;document (2).pdf;44;p044-03-gua-sumpang-bita.jpg;drive-a9536cbca916/p044-03-gua-sumpang-bita.jpg;/assets/drive-site-images/drive-a9536cbca916/p044-03-gua-sumpang-bita.jpg;510;35;JPEG;3;site-name-on-page | site-mention-hits | tiny-image | small-short-side | extreme-aspect;/iiif/manifests/sites/drive-a9536cbca916.json
drive-a9536cbca916;Gua Sumpang Bita;document (2).pdf;44;p044-04-gua-sumpang-bita.jpg;drive-a9536cbca916/p044-04-gua-sumpang-bita.jpg;/assets/drive-site-images/drive-a9536cbca916/p044-04-gua-sumpang-bita.jpg;510;35;JPEG;3;site-name-on-page | site-mention-hits | tiny-image | small-short-side | extreme-aspect;/iiif/manifests/sites/drive-a9536cbca916.json
drive-d5511c409732;Liang Pa;Indonesian_Megaliths_A_Forgotten_Cultura.pdf;85;p085-01-liang-pa.jpg;drive-d5511c409732/p085-01-liang-pa.jpg;/assets/drive-site-images/drive-d5511c409732/p085-01-liang-pa.jpg;502;553;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-d5511c409732.json
drive-d5511c409732;Liang Pa;Steimer_2018_archaeopress.pdf;85;p085-01-liang-pa.jpg;drive-d5511c409732/p085-01-liang-pa.jpg;/assets/drive-site-images/drive-d5511c409732/p085-01-liang-pa.jpg;502;553;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-d5511c409732.json
drive-d5511c409732;Liang Pa;Steimer_IndonesianMegaliths.pdf;85;p085-01-liang-pa.jpg;drive-d5511c409732/p085-01-liang-pa.jpg;/assets/drive-site-images/drive-d5511c409732/p085-01-liang-pa.jpg;502;553;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-d5511c409732.json
drive-d5511c409732;Liang Pa;Indonesian_Megaliths_A_Forgotten_Cultura.pdf;85;p085-03-liang-pa.jpg;drive-d5511c409732/p085-03-liang-pa.jpg;/assets/drive-site-images/drive-d5511c409732/p085-03-liang-pa.jpg;418;556;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-d5511c409732.json
drive-d5511c409732;Liang Pa;Steimer_2018_archaeopress.pdf;85;p085-03-liang-pa.jpg;drive-d5511c409732/p085-03-liang-pa.jpg;/assets/drive-site-images/drive-d5511c409732/p085-03-liang-pa.jpg;418;556;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-d5511c409732.json
drive-d5511c409732;Liang Pa;Steimer_IndonesianMegaliths.pdf;85;p085-03-liang-pa.jpg;drive-d5511c409732/p085-03-liang-pa.jpg;/assets/drive-site-images/drive-d5511c409732/p085-03-liang-pa.jpg;418;556;JPEG;39;site-name-on-page | locality-context | indonesia-context | figure-photo-context | site-mention-hits | medium-image;/iiif/manifests/sites/drive-d5511c409732.json
drive-9e7b4919d4a3;Liang Momer-E;WajakSkulls.pdf;93;p093-01-liang-momer-e.png;drive-9e7b4919d4a3/p093-01-liang-momer-e.png;/assets/drive-site-images/drive-9e7b4919d4a3/p093-01-liang-momer-e.png;2245;3095;TIFF;42;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-9e7b4919d4a3.json
drive-9e7b4919d4a3;Liang Momer-E;WajakSkulls.pdf;92;p092-01-liang-momer-e.png;drive-9e7b4919d4a3/p092-01-liang-momer-e.png;/assets/drive-site-images/drive-9e7b4919d4a3/p092-01-liang-momer-e.png;2245;3095;TIFF;40;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-9e7b4919d4a3.json
drive-9e7b4919d4a3;Liang Momer-E;WajakSkulls.pdf;92;p092-02-liang-momer-e.jpg;drive-9e7b4919d4a3/p092-02-liang-momer-e.jpg;/assets/drive-site-images/drive-9e7b4919d4a3/p092-02-liang-momer-e.jpg;1528;1475;JPEG;40;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-9e7b4919d4a3.json
drive-9e7b4919d4a3;Liang Momer-E;WajakSkulls.pdf;12;p012-01-liang-momer-e.png;drive-9e7b4919d4a3/p012-01-liang-momer-e.png;/assets/drive-site-images/drive-9e7b4919d4a3/p012-01-liang-momer-e.png;2245;3095;TIFF;38;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-9e7b4919d4a3.json
drive-9e7b4919d4a3;Liang Momer-E;WajakSkulls.pdf;88;p088-01-liang-momer-e.png;drive-9e7b4919d4a3/p088-01-liang-momer-e.png;/assets/drive-site-images/drive-9e7b4919d4a3/p088-01-liang-momer-e.png;2245;3095;TIFF;38;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-9e7b4919d4a3.json
drive-9e7b4919d4a3;Liang Momer-E;WajakSkulls.pdf;90;p090-01-liang-momer-e.png;drive-9e7b4919d4a3/p090-01-liang-momer-e.png;/assets/drive-site-images/drive-9e7b4919d4a3/p090-01-liang-momer-e.png;2245;3095;TIFF;36;site-name-on-page | locality-context | indonesia-context | figure-photo-context | negative-backmatter-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-9e7b4919d4a3.json
drive-4f1331aa8227;Leang Paja;SSulawesiHolocene_Bulbeck.pdf;18;p018-01-leang-paja.jpg;drive-4f1331aa8227/p018-01-leang-paja.jpg;/assets/drive-site-images/drive-4f1331aa8227/p018-01-leang-paja.jpg;915;1418;JPEG;46;site-name-on-page | locality-context | indonesia-context | figure-photo-context | map-context | site-mention-hits | large-image;/iiif/manifests/sites/drive-4f1331aa8227.json
